trade_id,region1,region2,industry1,industry2,amount,total_level,factor_count,unique_factors,impact_intensity
18111,US,CA,CRUDE,COLLE,8811.28,7249113247.794,7,7,822708.306602
99466,US,MX,PLAST,RUBBE,6720.88,4681418252.266,7,7,696548.406201
28103,US,CN,CRUDE,MOTOR,5335.42,4389489325.439,7,7,822707.364264
150279,US,WL,KEROS,AIRTR,5008.84,4342172582.404,7,7,866901.834038
98300,US,MX,NATUR,BASIC,4658.99,3619788590.962,7,7,776947.061694
31465,US,CN,PLAST,RUBBE,5189.39,3614661477.635,7,7,696548.433946
28094,US,CN,CRUDE,GASDI,4137.86,3404250751.364,7,7,822708.054735
149684,US,WL,GASDI,LANDT,3647.66,3186553589.681,7,7,873588.43469
21939,US,CA,PLAST,CHEM1,4518.98,3147689180.511,7,7,696548.597363
43798,US,DK,SEACO,SEACO,1582.67,2857221458.737,7,7,1805317.25422
96787,US,MX,GASDI,LANDT,3142.28,2745057219.28,7,7,873587.719516
13428,US,BR,GASDI,LANDT,2991.16,2613044378.809,7,7,873588.96843
23539,US,CA,TRAN2,MACHI,114.7,2460593347.025,7,7,21452426.739538
94986,US,MX,CEREA,FOOD5,3164.99,2450645030.112,7,7,774297.874594
27552,US,CN,CEREA,FOOD5,2964.94,2295746693.807,7,7,774297.858914
22993,US,CA,RUBBE,RUBBE,5255.11,2242843815.773,7,7,426792.934072
87259,US,KR,CRUDE,GASDI,2674.69,2200487061.442,7,7,822707.32737
20907,US,CA,MOTO1,MOTO1,7513.4,2153039893.665,7,7,286559.998624
72965,US,IN,CRUDE,GASDI,2598.66,2137934505.698,7,7,822706.512471
149627,US,WL,GASDI,CATTL,2171.72,1897191607.912,7,7,873589.416643
149640,US,WL,GASDI,CONST,2111.87,1844904516.319,7,7,873588.107374
72971,US,IN,CRUDE,MOTOR,2241.27,1843911093.663,7,7,822708.149247
68695,US,IE,BUSIN,COMPU,23566.44,1835985868.6,7,7,77906.797488
16610,US,CA,ALUM1,ALUM1,3349.86,1828459718.78,7,7,545831.682154
30498,US,CN,MOTO1,MOTO1,5984.23,1714839362.337,7,7,286559.734893
33192,US,CN,WHEAT,PIGS9,1699.27,1561352946.757,7,7,918837.469476
28097,US,CN,CRUDE,KEROS,1865.24,1534551503.191,7,7,822709.947884
68838,US,IE,CHEM1,CHEM1,4848.16,1524616777.345,7,7,314473.280037
31050,US,CN,OILSE,PLAST,3075.55,1476932401.115,7,7,480217.327345
27660,US,CN,CHEM1,PLAST,4680.4,1471861984.188,7,7,314473.545891
131232,US,WA,CRUDE,KEROS,1772.17,1457976509.044,7,7,822706.912454
149644,US,WL,GASDI,CRUDE,1665.69,1455125430.773,7,7,873587.180552
100545,US,MX,RUBBE,MOTO1,3382.77,1443744545.091,7,7,426793.587826
16925,US,CA,BASIC,CONST,1985.21,1420701729.665,7,7,715643.045151
18919,US,CA,FABRI,CONST,4926.95,1417335740.612,7,7,287670.006924
21896,US,CA,PFERT,OILSE,595.78,1415089389.488,7,7,2375187.803364
94449,US,MX,BASIC,MOTO1,1927.83,1379634662.81,7,7,715641.245758
87268,US,KR,CRUDE,MOTOR,1675.35,1378327536.524,7,7,822710.201763
31043,US,CN,OILSE,OILSE,2811.04,1349907468.605,7,7,480216.38561
13873,US,BR,KEROS,AIRTR,1455.84,1262068508.651,7,7,866900.558201
81031,US,JP,CEREA,FOOD5,1621.13,1255238346.759,7,7,774298.38863
27584,US,CN,CHEM1,CHEM1,3957.44,1244510377.056,7,7,314473.593297
37894,US,DE,CRUDE,GASDI,1502.66,1236253112.985,7,7,822709.803272
148588,US,WL,CRUDE,MOTOR,1495.23,1230133938.047,7,7,822705.495507
27558,US,CN,CEREA,POULT,1576.93,1221018597.697,7,7,774301.077218
131238,US,WA,CRUDE,MOTOR,1470.47,1209766928.593,7,7,822707.657139
57485,US,GB,CRUDE,KEROS,1461.28,1202207414.223,7,7,822708.457122
17633,US,CA,CHEM1,HEALT,3779.39,1188515714.163,7,7,314472.894875
21915,US,CA,PFERT,WHEAT,487.03,1156801465.929,7,7,2375216.035827
94413,US,MX,BASIC,CONST,1603.92,1147831509.293,7,7,715641.371947
41115,US,DE,SEACO,SEACO,607.72,1097119946.144,7,7,1805304.986086
32892,US,CN,TRAN2,FABRI,50.79,1089607475.677,7,7,21453189.125359
131227,US,WA,CRUDE,GASDI,1306.97,1075251458.999,7,7,822705.53953
39398,US,DE,MOTO1,MOTO1,3713.25,1064069418.305,7,7,286560.134196
31073,US,CN,OILSE,TEXTI,2169.31,1041740994.553,7,7,480217.67039
83047,US,JP,LIQUE,DIST1,1152.08,1012926290.668,7,7,879215.237369
129817,US,WA,BASIC,BASIC,1410.61,1009493085.598,7,7,715642.938585
147882,US,WL,CEREA,CATTL,1271.86,984799806.68,7,7,774298.906075
152531,US,WL,PFERT,VEGET,394.74,937594727.018,7,7,2375220.973344
28099,US,CN,CRUDE,LIQUE,1122.44,923436514.933,7,7,822704.567668
31389,US,CN,PLANT,WOODW,2079.28,910041817.684,7,7,437671.606366
129180,US,TW,TRAN2,TRAN2,41.34,886949255.411,6,6,21454989.245549
146132,US,WF,TRAN2,CRUDE,40.94,878245650.848,6,6,21452018.828725
148566,US,WL,CRUDE,GASDI,1059.37,871554405.673,7,7,822710.106642
16908,US,CA,BASIC,BASIC,1194.06,854516846.47,7,7,715639.789014
14735,US,BR,PFERT,PFERT,354.43,841848870.437,7,7,2375219.000753
101364,US,MX,WHEAT,FOOD5,902.55,829292497.442,7,7,918832.748814
28104,US,CN,CRUDE,NAPHT,1007.93,829232149.358,7,7,822708.074329
31434,US,CN,PLAST,ELECT,1184.59,825127217.671,7,7,696550.88906
100490,US,MX,RUBBE,CONST,1930.97,824123224.693,7,7,426792.350318
57481,US,GB,CRUDE,GASDI,998.47,821452821.773,7,7,822711.570476
134717,US,WA,OILSE,VEGE1,1681.64,807550878.744,7,7,480216.264328
31961,US,CN,PULP5,PAPER,1313.24,802623190.159,7,7,611177.842709
77015,US,IT,CRUDE,GASDI,970.0,798024779.769,7,7,822705.958525
13505,US,BR,GASDI,WOODW,894.1,781075668.112,7,7,873588.712797
57489,US,GB,CRUDE,MOTOR,947.88,779830593.502,7,7,822710.251827
19681,US,CA,GASDI,RAILW,885.49,773551507.888,7,7,873585.820154
22891,US,CA,RUBBE,CONST,1788.97,763521031.102,7,7,426793.647239
37906,US,DE,CRUDE,MOTOR,925.15,761124544.62,7,7,822703.934086
89217,US,KR,PLAST,RUBBE,1089.92,759181750.92,7,7,696548.141992
98831,US,MX,OILSE,FOOD5,1505.92,723170617.313,7,7,480218.482597
9438,US,BE,PLAST,RUBBE,1015.83,707576882.518,7,7,696550.488288
28095,US,CN,CRUDE,HEAVY,839.44,690614559.653,7,7,822708.662505
99430,US,MX,PLAST,MOTO1,988.71,688683191.369,7,7,696547.209363
8918,US,BE,MOTO1,MOTO1,2400.13,687780313.321,7,7,286559.608572
31077,US,CN,OILSE,VEGE1,1430.35,686877726.479,7,7,480216.538944
32450,US,CN,RUBBE,CONST,1594.25,680413667.345,7,7,426792.327016
154863,US,WL,WHEAT,FOOD5,736.77,676974178.168,7,7,918840.585485
102405,US,NL,CHEM1,PLAST,2138.34,672449539.953,7,7,314472.69375
87260,US,KR,CRUDE,HEAVY,807.83,664608783.736,7,7,822708.718092
95068,US,MX,CHEM1,CHEM1,2105.6,662153801.99,7,7,314472.740307
96235,US,MX,FABRI,CONST,2287.53,658053994.603,7,7,287670.104699
84360,US,JP,PLAST,RUBBE,935.31,651490976.185,7,7,696550.850718
14732,US,BR,PFERT,OILSE,272.15,646402499.101,7,7,2375169.939743
21124,US,CA,NATUR,ELEC2,830.36,645145121.438,7,7,776946.290089
77023,US,IT,CRUDE,MOTOR,780.24,641905925.56,7,7,822703.175382
19730,US,CA,GLASS,CONST,996.39,639304518.057,7,7,641620.769033
19637,US,CA,GASDI,LANDT,729.37,637172754.039,7,7,873593.31209
149771,US,WL,GASDI,WHOLE,727.96,635936667.45,7,7,873587.377672
149671,US,WL,GASDI,FURNI,721.2,630035825.432,7,7,873593.767931
87269,US,KR,CRUDE,NAPHT,756.3,622213333.527,7,7,822707.038909
72435,US,IN,BITUM,ELEC1,1128.33,618188311.91,7,7,547878.999858
96290,US,MX,FABRI,MOTO1,2080.86,598600863.113,7,7,287669.936042
86976,US,KR,CEREA,FOOD5,768.43,594993046.038,7,7,774297.00303
82875,US,JP,LEAD1,BASIC,293.11,589310935.678,7,7,2010545.309536
94207,US,MX,ALUM1,MOTO1,1073.77,586097252.518,7,7,545831.279062
30667,US,CN,NATU1,PLAST,769.7,582635553.84,7,7,756964.471664
94423,US,MX,BASIC,FABRI,814.09,582595448.138,7,7,715640.09893
86304,US,JP,WHEAT,FOOD5,614.4,564532035.187,7,7,918834.692687
26622,US,CH,TRAN2,CERAM,26.22,562566460.495,6,6,21455623.970061
87253,US,KR,CRUDE,CHEM1,668.57,550035923.611,7,7,822705.062463
137512,US,WA,TRAN2,CRUDE,25.58,548861739.342,6,6,21456674.720172
129172,US,TW,TRAN2,MOTOR,25.47,546444240.347,6,6,21454426.397605
88485,US,KR,MOTO1,MOTO1,1891.77,542105234.748,7,7,286559.801005
33423,US,CN,WOODW,WOODW,1293.38,539367122.698,7,7,417021.387912
135094,US,WA,PLANT,CHEM1,1231.39,538943555.611,7,7,437670.888679
21626,US,CA,PAPER,CONST,1383.9,534055123.48,7,7,385905.862765
95447,US,MX,COPP1,COPP1,1927.88,515077661.094,7,7,267173.092254
149757,US,WL,GASDI,SUPPO,571.01,498823065.267,7,7,873580.261759
72972,US,IN,CRUDE,NAPHT,605.25,497942454.982,7,7,822705.419219
100584,US,MX,RUBBE,RUBBE,1148.83,490314144.309,7,7,426794.342339
60147,US,GB,TRAN2,FOOD3,22.53,483325265.872,6,6,21452519.56822
68687,US,IE,BUSIN,BUSIN,6163.69,480192908.474,7,7,77906.72608
148075,US,WL,CHEM1,HEALT,1525.03,479581006.63,7,7,314473.162253
31980,US,CN,PULP5,WOODW,782.49,478240446.195,7,7,611177.709868
