trade_id,region1,region2,industry1,industry2,amount,total_materials_value,materials_count
68695,US,IE,BUSIN,COMPU,23566.44,0,0
18111,US,CA,CRUDE,COLLE,8811.28,0,0
20907,US,CA,MOTO1,MOTO1,7513.4,0,0
99466,US,MX,PLAST,RUBBE,6720.88,0,0
69350,US,IE,FINAN,COMPU,6198.0,0,0
68687,US,IE,BUSIN,BUSIN,6163.69,0,0
30498,US,CN,MOTO1,MOTO1,5984.23,0,0
68767,US,IE,BUSIN,RENTI,5687.66,0,0
28103,US,CN,CRUDE,MOTOR,5335.42,0,0
22993,US,CA,RUBBE,RUBBE,5255.11,0,0
31465,US,CN,PLAST,RUBBE,5189.39,0,0
150279,US,WL,KEROS,AIRTR,5008.84,0,0
18919,US,CA,FABRI,CONST,4926.95,0,0
68838,US,IE,CHEM1,CHEM1,4848.16,0,0
27660,US,CN,CHEM1,PLAST,4680.4,0,0
98300,US,MX,NATUR,BASIC,4658.99,0,0
21939,US,CA,PLAST,CHEM1,4518.98,0,0
68696,US,IE,BUSIN,CONST,4454.57,0,0
28094,US,CN,CRUDE,GASDI,4137.86,0,0
27584,US,CN,CHEM1,CHEM1,3957.44,0,0
17633,US,CA,CHEM1,HEALT,3779.39,0,0
39398,US,DE,MOTO1,MOTO1,3713.25,0,0
149684,US,WL,GASDI,LANDT,3647.66,0,0
56892,US,GB,BUSIN,BUSIN,3517.99,0,0
100545,US,MX,RUBBE,MOTO1,3382.77,0,0
16610,US,CA,ALUM1,ALUM1,3349.86,0,0
94986,US,MX,CEREA,FOOD5,3164.99,0,0
96787,US,MX,GASDI,LANDT,3142.28,0,0
31050,US,CN,OILSE,PLAST,3075.55,0,0
13428,US,BR,GASDI,LANDT,2991.16,0,0
68769,US,IE,BUSIN,RETA1,2971.0,0,0
27552,US,CN,CEREA,FOOD5,2964.94,0,0
102117,US,NL,BUSIN,BUSIN,2892.53,0,0
68692,US,IE,BUSIN,CHEM1,2826.61,0,0
31043,US,CN,OILSE,OILSE,2811.04,0,0
33003,US,CN,TRANS,TRANS,2765.02,0,0
87259,US,KR,CRUDE,GASDI,2674.69,0,0
68791,US,IE,BUSIN,WHOLE,2625.68,0,0
72965,US,IN,CRUDE,GASDI,2598.66,0,0
17210,US,CA,BUSIN,BUSIN,2556.78,0,0
37195,US,DE,BUSIN,BUSIN,2487.91,0,0
70937,US,IE,REALE,COMPU,2460.98,0,0
137714,US,WA,TRANS,PRIVA,2458.26,0,0
8918,US,BE,MOTO1,MOTO1,2400.13,0,0
128462,US,TW,PRIVA,REALE,2374.64,0,0
19162,US,CA,FINAN,REALE,2363.01,0,0
12348,US,BR,BUSIN,BUSIN,2361.88,0,0
96235,US,MX,FABRI,CONST,2287.53,0,0
23655,US,CA,VEGET,FOOD5,2279.23,0,0
72971,US,IN,CRUDE,MOTOR,2241.27,0,0
149627,US,WL,GASDI,CATTL,2171.72,0,0
31073,US,CN,OILSE,TEXTI,2169.31,0,0
102405,US,NL,CHEM1,PLAST,2138.34,0,0
149640,US,WL,GASDI,CONST,2111.87,0,0
95068,US,MX,CHEM1,CHEM1,2105.6,0,0
96290,US,MX,FABRI,MOTO1,2080.86,0,0
31389,US,CN,PLANT,WOODW,2079.28,0,0
16925,US,CA,BASIC,CONST,1985.21,0,0
26245,US,CH,RESEA,CHEM1,1963.14,0,0
100490,US,MX,RUBBE,CONST,1930.97,0,0
98757,US,MX,OFFIC,OFFIC,1930.81,0,0
150229,US,WL,INSUR,COPP1,1930.65,0,0
95447,US,MX,COPP1,COPP1,1927.88,0,0
94449,US,MX,BASIC,MOTO1,1927.83,0,0
88485,US,KR,MOTO1,MOTO1,1891.77,0,0
56182,US,FR,TRANS,TRANS,1866.58,0,0
28097,US,CN,CRUDE,KEROS,1865.24,0,0
27384,US,CN,BUSIN,BUSIN,1803.88,0,0
22891,US,CA,RUBBE,CONST,1788.97,0,0
131232,US,WA,CRUDE,KEROS,1772.17,0,0
33192,US,CN,WHEAT,PIGS9,1699.27,0,0
134717,US,WA,OILSE,VEGE1,1681.64,0,0
87268,US,KR,CRUDE,MOTOR,1675.35,0,0
149644,US,WL,GASDI,CRUDE,1665.69,0,0
31630,US,CN,PREC1,PREC1,1652.18,0,0
81031,US,JP,CEREA,FOOD5,1621.13,0,0
94413,US,MX,BASIC,CONST,1603.92,0,0
32450,US,CN,RUBBE,CONST,1594.25,0,0
43798,US,DK,SEACO,SEACO,1582.67,0,0
27558,US,CN,CEREA,POULT,1576.93,0,0
148075,US,WL,CHEM1,HEALT,1525.03,0,0
130304,US,WA,BUSIN,BUSIN,1511.33,0,0
98831,US,MX,OILSE,FOOD5,1505.92,0,0
37894,US,DE,CRUDE,GASDI,1502.66,0,0
148588,US,WL,CRUDE,MOTOR,1495.23,0,0
57717,US,GB,FINAN,BUSIN,1495.03,0,0
130708,US,WA,CHEM1,HEALT,1488.37,0,0
57137,US,GB,CHEM1,HEALT,1473.72,0,0
130395,US,WA,BUSIN,REALE,1470.75,0,0
131238,US,WA,CRUDE,MOTOR,1470.47,0,0
57485,US,GB,CRUDE,KEROS,1461.28,0,0
149172,US,WL,FINAN,REALE,1457.44,0,0
13873,US,BR,KEROS,AIRTR,1455.84,0,0
27657,US,CN,CHEM1,PFERT,1442.59,0,0
31077,US,CN,OILSE,VEGE1,1430.35,0,0
101015,US,MX,TEXTI,WEARI,1412.78,0,0
129817,US,WA,BASIC,BASIC,1410.61,0,0
21626,US,CA,PAPER,CONST,1383.9,0,0
22215,US,CA,PREC1,FURNI,1382.44,0,0
24455,US,CH,CHEM1,CHEM1,1345.91,0,0
127945,US,TW,HOTEL,PUBLI,1332.72,0,0
29512,US,CN,HOTEL,PUBLI,1328.64,0,0
31961,US,CN,PULP5,PAPER,1313.24,0,0
131227,US,WA,CRUDE,GASDI,1306.97,0,0
27396,US,CN,BUSIN,CONST,1305.36,0,0
29406,US,CN,HOTEL,BUSIN,1303.6,0,0
33423,US,CN,WOODW,WOODW,1293.38,0,0
31804,US,CN,PRIVA,PROCE,1291.87,0,0
147882,US,WL,CEREA,CATTL,1271.86,0,0
27699,US,CN,CHEM1,WOODW,1264.86,0,0
17313,US,CA,BUSIN,PUBLI,1263.79,0,0
17675,US,CA,CHEM1,PFERT,1247.03,0,0
135094,US,WA,PLANT,CHEM1,1231.39,0,0
17998,US,CA,COPP1,COPP1,1194.18,0,0
16908,US,CA,BASIC,BASIC,1194.06,0,0
28856,US,CN,FOOD5,POULT,1191.77,0,0
20894,US,CA,MOTO1,LANDT,1190.55,0,0
127367,US,TW,BUSIN,CONST,1186.31,0,0
31434,US,CN,PLAST,ELECT,1184.59,0,0
101010,US,MX,TEXTI,TEXTI,1162.74,0,0
83047,US,JP,LIQUE,DIST1,1152.08,0,0
100584,US,MX,RUBBE,RUBBE,1148.83,0,0
72435,US,IN,BITUM,ELEC1,1128.33,0,0
28099,US,CN,CRUDE,LIQUE,1122.44,0,0
41399,US,DE,TRANS,TRANS,1094.73,0,0
89217,US,KR,PLAST,RUBBE,1089.92,0,0
27688,US,CN,CHEM1,TEXTI,1088.27,0,0
30242,US,CN,MEATP,MEATP,1086.2,0,0
94207,US,MX,ALUM1,MOTO1,1073.77,0,0
148566,US,WL,CRUDE,GASDI,1059.37,0,0
