trade_id,factor_id,level
49344,901,1174785.856
49344,902,81.871
49344,903,74.267
49345,901,348371.107
49345,902,24.278
49345,903,22.023
49346,901,174522.458
49346,902,12.162
49346,903,11.033
49347,901,27034.019
49347,902,1.884
49347,903,1.709
49348,901,74578.563
49348,902,5.197
49348,903,4.715
49349,901,127048.13
49349,902,8.854
49349,903,8.032
49350,901,142318.89
49350,902,9.918
49350,903,8.997
49351,901,173392.916
49351,902,12.084
49351,903,10.961
49352,901,155048.51
49352,902,10.805
49352,903,9.802
49353,901,1501017.64
49353,902,104.606
49353,903,94.89
49354,901,1289425.892
49354,902,89.86
49354,903,81.514
49355,901,750363.025
49355,902,52.293
49355,903,47.436
49356,901,462479.173
49356,902,32.23
49356,903,29.237
49357,901,181487.427
49357,902,12.648
49357,903,11.473
49358,901,32650183.81
49358,902,2275.384
49358,903,2064.053
49359,901,4912072.605
49359,902,342.321
49359,903,310.527
49360,901,101815.872
49360,902,7.096
49360,903,6.437
49361,901,35424.413
49361,902,2.469
49361,903,2.239
49362,901,49987.813
49362,902,3.484
49362,903,3.16
49363,901,544945.029
49363,902,37.977
49363,903,34.45
49364,901,19044.135
49364,902,1.327
49364,903,1.204
49365,901,24703.242
49365,902,1.722
49365,903,1.562
49366,901,18417.181
49366,902,1.283
49366,903,1.164
49367,901,1261957.056
49367,902,87.945
49367,903,79.777
49368,901,121644.883
49368,902,8.477
49368,903,7.69
49369,901,770596.754
49369,902,53.703
49369,903,48.715
49370,901,12797.473
49370,902,0.892
49370,903,0.809
49371,901,33554.972
49371,902,2.338
49371,903,2.121
49372,901,61952.526
49372,902,4.317
49372,903,3.916
49373,901,21905.067
49373,902,1.527
49373,903,1.385
49374,901,43589.073
49374,902,3.038
49374,903,2.756
49375,901,1399443.608
49375,902,97.527
49375,903,88.469
49376,901,26836.298
49376,902,1.87
49376,903,1.697
49377,901,13167.997
49377,902,0.918
49377,903,0.832
49378,901,1217004.54
49378,902,84.813
49378,903,76.936
49379,901,439500.783
49379,902,30.629
49379,903,27.784
49380,901,44201.926
49380,902,3.08
49380,903,2.794
49381,901,35915.045
49381,902,2.503
49381,903,2.27
49382,901,6625062.991
49382,902,461.699
49382,903,418.818
49383,901,88343.173
49383,902,6.157
49383,903,5.585
49384,901,14870.989
49384,902,1.036
49384,903,0.94
49385,901,41424.998
49385,902,2.887
49385,903,2.619
49386,901,421191.284
49386,902,29.353
49386,903,26.627
49387,901,453384.563
49387,902,31.596
49387,903,28.662
49388,901,73596.225
49388,902,5.129
49388,903,4.653
49389,901,80226.113
49389,902,5.591
49389,903,5.072
