trade_id,region1,region2,industry1,industry2,amount,total_employment_value,employment_count
59174,FR,DE,MOTO1,MOTO1,4521.63,0,0
122988,PL,DE,MOTO1,MOTO1,4165.67,0,0
36106,CZ,DE,MOTO1,MOTO1,3815.17,0,0
155929,US,DE,MOTO1,MOTO1,3713.25,0,0
48643,ES,DE,MOTO1,MOTO1,3402.2,0,0
75319,HU,DE,MOTO1,MOTO1,3338.92,0,0
163097,WA,DE,SEACO,SEACO,3263.3,0,0
28261,CN,DE,ELECT,CONST,3205.63,0,0
63003,GB,DE,BUSIN,BUSIN,2974.9,0,0
11956,BE,DE,MOTO1,MOTO1,2941.56,0,0
145956,SK,DE,MOTO1,MOTO1,2827.62,0,0
3584,AT,DE,MOTO1,MOTO1,2819.33,0,0
153726,US,DE,BUSIN,BUSIN,2487.91,0,0
89548,IT,DE,MOTO1,MOTO1,2448.81,0,0
101381,LU,DE,FINAN,FINAN,2254.74,0,0
79550,IE,DE,COMPU,COMPU,2212.57,0,0
29886,CN,DE,OFFIC,OFFIC,2090.21,0,0
28311,CN,DE,ELECT,MACHI,2089.3,0,0
130864,RO,DE,MOTO1,MOTO1,2012.66,0,0
112595,NL,DE,MACHI,MACHI,1673.14,0,0
2718,AT,DE,HOTEL,SUPPO,1663.57,0,0
89348,IT,DE,MACHI,MACHI,1644.58,0,0
109289,NL,DE,BUSIN,BUSIN,1601.17,0,0
63752,GB,DE,CRUDE,GASDI,1583.92,0,0
65575,GB,DE,MOTO1,MOTO1,1546.05,0,0
111724,NL,DE,HOTEL,SUPPO,1518.99,0,0
112827,NL,DE,MOTO1,MOTO1,1509.42,0,0
22720,CH,DE,CHEM1,PLAST,1503.64,0,0
154425,US,DE,CRUDE,GASDI,1502.66,0,0
133331,RU,DE,CRUDE,GASDI,1501.09,0,0
122748,PL,DE,MACHI,MACHI,1497.09,0,0
24330,CH,DE,INSUR,INSUR,1396.78,0,0
107628,MX,DE,MOTO1,MOTO1,1345.67,0,0
61871,FR,DE,TRANS,TRANS,1332.36,0,0
58223,FR,DE,HOTEL,SUPPO,1330.1,0,0
47940,ES,DE,HOTEL,SUPPO,1328.91,0,0
22739,CH,DE,CHEM1,RUBBE,1322.24,0,0
22671,CH,DE,CHEM1,HEALT,1320.5,0,0
58949,FR,DE,MACHI,MACHI,1310.6,0,0
55775,FR,DE,BUSIN,BUSIN,1299.58,0,0
86512,IT,DE,BASIC,BASIC,1271.35,0,0
3389,AT,DE,MACHI,MACHI,1270.94,0,0
35946,CZ,DE,MACHI,MACHI,1252.37,0,0
112603,NL,DE,MACHI,MOTO1,1239.65,0,0
89356,IT,DE,MACHI,MOTO1,1218.49,0,0
24202,CH,DE,HOTEL,SUPPO,1211.12,0,0
28319,CN,DE,ELECT,MOTO1,1190.51,0,0
22631,CH,DE,CHEM1,CHEM1,1125.98,0,0
12852,BE,DE,PREC1,FOUND,1113.03,0,0
122756,PL,DE,MACHI,MOTO1,1109.21,0,0
55520,FR,DE,BASIC,BASIC,1105.51,0,0
157930,US,DE,TRANS,TRANS,1094.73,0,0
88802,IT,DE,HOTEL,SUPPO,1076.87,0,0
179025,ZA,DE,MOTO1,MOTO1,1075.21,0,0
118013,NO,DE,NATUR,ELEC2,1073.4,0,0
122048,PL,DE,HOTEL,SUPPO,1057.89,0,0
63072,GB,DE,BUSIN,MOTO1,1051.52,0,0
158769,WA,DE,BUSIN,BUSIN,1046.94,0,0
64057,GB,DE,FINAN,FINAN,1044.92,0,0
29526,CN,DE,MOTO1,MOTO1,1025.84,0,0
9965,BE,DE,COPP1,COPP1,1023.4,0,0
149011,TR,DE,HOTEL,SUPPO,1020.3,0,0
149410,TR,DE,MOTO1,MOTO1,998.5,0,0
151100,TW,DE,BUSIN,BUSIN,976.42,0,0
63764,GB,DE,CRUDE,MOTOR,975.17,0,0
58957,FR,DE,MACHI,MOTO1,971.04,0,0
79478,IE,DE,CHEM1,PLAST,958.69,0,0
97264,KR,DE,MOTO1,MOTO1,946.59,0,0
124880,PL,DE,RUBBE,MOTO1,943.83,0,0
3397,AT,DE,MACHI,MOTO1,941.66,0,0
35954,CZ,DE,MACHI,MOTO1,927.9,0,0
154437,US,DE,CRUDE,MOTOR,925.15,0,0
133343,RU,DE,CRUDE,MOTOR,924.17,0,0
168247,WF,DE,CRUDE,GASDI,924.0,0,0
53100,FI,DE,MOTO1,MOTO1,923.29,0,0
124824,PL,DE,RUBBE,CONST,922.57,0,0
161671,WA,DE,OFFIC,OFFIC,920.6,0,0
154325,US,DE,COPP1,COPP1,895.04,0,0
153795,US,DE,BUSIN,MOTO1,879.38,0,0
139160,SE,DE,MOTO1,MOTO1,877.32,0,0
67568,GB,DE,SEACO,SEACO,876.84,0,0
542,AT,DE,BUSIN,BUSIN,853.73,0,0
23557,CH,DE,FABRI,CONST,852.5,0,0
79497,IE,DE,CHEM1,RUBBE,843.03,0,0
79430,IE,DE,CHEM1,HEALT,841.92,0,0
79539,IE,DE,COMPU,BUSIN,831.95,0,0
9276,BE,DE,BUSIN,BUSIN,820.48,0,0
36520,CZ,DE,OFFIC,OFFIC,818.34,0,0
109871,NL,DE,COPP1,COPP1,818.14,0,0
154056,US,DE,CHEM1,PLAST,789.76,0,0
120948,PL,DE,FABRI,CONST,787.1,0,0
75162,HU,DE,MACHI,MACHI,754.29,0,0
114802,NL,DE,RUBBE,MOTO1,746.48,0,0
112169,NL,DE,LANDT,MOTO1,742.96,0,0
114747,NL,DE,RUBBE,CONST,729.66,0,0
50613,ES,DE,VEGET,FOOD5,726.49,0,0
155282,US,DE,HOTEL,SUPPO,719.22,0,0
79391,IE,DE,CHEM1,CHEM1,717.9,0,0
2682,AT,DE,HOTEL,MOTO1,709.55,0,0
23615,CH,DE,FABRI,MOTO1,703.14,0,0
64770,GB,DE,HOTEL,SUPPO,700.54,0,0
113236,NL,DE,OFFIC,OFFIC,699.67,0,0
154075,US,DE,CHEM1,RUBBE,694.48,0,0
154010,US,DE,CHEM1,HEALT,693.57,0,0
28413,CN,DE,FABRI,CONST,686.0,0,0
110617,NL,DE,FABRI,CONST,685.31,0,0
143070,SI,DE,MOTO1,MOTO1,685.13,0,0
93985,JP,DE,MOTO1,MOTO1,674.54,0,0
26201,CH,DE,RUBBE,MOTO1,655.61,0,0
30813,CN,DE,RUBBE,MOTO1,650.07,0,0
121006,PL,DE,FABRI,MOTO1,649.2,0,0
111688,NL,DE,HOTEL,MOTO1,647.89,0,0
26146,CH,DE,RUBBE,CONST,640.84,0,0
24722,CH,DE,MOTO1,MOTO1,636.63,0,0
30758,CN,DE,RUBBE,CONST,635.43,0,0
115076,NL,DE,SEACO,SEACO,630.39,0,0
64924,GB,DE,INSUR,INSUR,628.31,0,0
43353,DK,DE,SEACO,SEACO,622.03,0,0
8955,BE,DE,BASIC,BASIC,619.22,0,0
177432,WM,DE,SEACO,SEACO,617.76,0,0
31167,CN,DE,TEXTI,MOTO1,612.01,0,0
157646,US,DE,SEACO,SEACO,607.72,0,0
119743,PL,DE,BASIC,BASIC,603.94,0,0
117984,NO,DE,NATUR,BASIC,592.68,0,0
153971,US,DE,CHEM1,CHEM1,591.4,0,0
123705,PL,DE,PAPER,PAPER,589.68,0,0
115634,NL,DE,VEGET,FOOD5,583.97,0,0
91203,IT,DE,RUBBE,MOTO1,574.88,0,0
22840,CH,DE,COMPU,COMPU,571.06,0,0
168259,WF,DE,CRUDE,MOTOR,568.88,0,0
58187,FR,DE,HOTEL,MOTO1,567.32,0,0
47904,ES,DE,HOTEL,MOTO1,566.81,0,0
109358,NL,DE,BUSIN,MOTO1,565.95,0,0
28470,CN,DE,FABRI,MOTO1,565.81,0,0
110674,NL,DE,FABRI,MOTO1,565.24,0,0
91148,IT,DE,RUBBE,CONST,561.93,0,0
161187,WA,DE,MOTO1,MOTO1,560.07,0,0
75170,HU,DE,MACHI,MOTO1,558.86,0,0
154682,US,DE,FINAN,FINAN,558.13,0,0
61137,FR,DE,RUBBE,MOTO1,557.12,0,0
86549,IT,DE,BASIC,FABRI,557.02,0,0
29914,CN,DE,OFFIC,RESEA,554.25,0,0
1851,AT,DE,FABRI,CONST,549.94,0,0
79583,IE,DE,COMPU,HEALT,549.26,0,0
61082,FR,DE,RUBBE,CONST,544.57,0,0
122378,PL,DE,LANDT,MOTO1,542.93,0,0
31021,CN,DE,SEACO,SEACO,532.33,0,0
3046,AT,DE,LANDT,MOTO1,526.5,0,0
13940,BE,DE,SEACO,SEACO,525.45,0,0
139721,SE,DE,PAPER,PAPER,525.1,0,0
24167,CH,DE,HOTEL,MOTO1,516.57,0,0
285,AT,DE,BASIC,BASIC,515.67,0,0
175781,WM,DE,HOTEL,SUPPO,514.81,0,0
34471,CZ,DE,FABRI,CONST,512.67,0,0
79195,IE,DE,BUSIN,BUSIN,503.85,0,0
87950,IT,DE,FABRI,CONST,491.16,0,0
111087,NL,DE,FOOD5,FOOD5,486.5,0,0
55556,FR,DE,BASIC,FABRI,484.36,0,0
15138,BG,DE,COPP1,COPP1,483.39,0,0
23575,CH,DE,FABRI,FABRI,481.76,0,0
63427,GB,DE,COMPU,COMPU,480.77,0,0
127578,PT,DE,MOTO1,MOTO1,476.9,0,0
126024,PL,DE,WOODW,WOODW,474.23,0,0
37886,CZ,DE,RUBBE,MOTO1,471.63,0,0
11755,BE,DE,MACHI,MACHI,466.48,0,0
37834,CZ,DE,RUBBE,CONST,461.01,0,0
55844,FR,DE,BUSIN,MOTO1,459.35,0,0
88768,IT,DE,HOTEL,MOTO1,459.31,0,0
118004,NO,DE,NATUR,CONST,455.87,0,0
1907,AT,DE,FABRI,MOTO1,453.59,0,0
122014,PL,DE,HOTEL,MOTO1,451.21,0,0
152814,TW,DE,SEACO,SEACO,450.0,0,0
159420,WA,DE,CROPS,FOOD5,446.53,0,0
120966,PL,DE,FABRI,FABRI,444.8,0,0
148977,TR,DE,HOTEL,MOTO1,435.18,0,0
6421,AT,DE,WOODW,WOODW,434.46,0,0
136469,SE,DE,BASIC,BASIC,433.56,0,0
27492,CN,DE,BUSIN,BUSIN,431.16,0,0
33119,CZ,DE,BASIC,BASIC,430.53,0,0
101410,LU,DE,FINAN,MACHI,429.05,0,0
95295,JP,DE,SEACO,SEACO,428.1,0,0
29905,CN,DE,OFFIC,PUBLI,425.2,0,0
81560,IE,DE,PUBLI,COLLE,424.47,0,0
34527,CZ,DE,FABRI,MOTO1,422.85,0,0
79633,IE,DE,COMPU,POSTT,422.42,0,0
115294,NL,DE,SUPPO,SUPPO,419.89,0,0
13682,BE,DE,RUBBE,MOTO1,418.68,0,0
145835,SK,DE,MACHI,MACHI,417.86,0,0
103779,LU,DE,WHOLE,WEARI,417.58,0,0
113660,NL,DE,PLAST,RUBBE,416.56,0,0
116699,NO,DE,CRUDE,GASDI,415.15,0,0
5353,AT,DE,RUBBE,MOTO1,414.02,0,0
27872,CN,DE,CHEM1,PLAST,411.3,0,0
19130,BR,DE,SEACO,SEACO,411.07,0,0
41284,DK,DE,HOTEL,SUPPO,410.73,0,0
13630,BE,DE,RUBBE,CONST,409.25,0,0
86765,IT,DE,BUSIN,BUSIN,408.82,0,0
139036,SE,DE,MACHI,MACHI,407.35,0,0
88006,IT,DE,FABRI,MOTO1,405.11,0,0
5301,AT,DE,RUBBE,CONST,404.69,0,0
67335,GB,DE,RUBBE,MOTO1,404.12,0,0
22766,CH,DE,CHEM1,WOODW,403.01,0,0
42324,DK,DE,PIGS9,MEATP,400.43,0,0
130733,RO,DE,MACHI,MACHI,398.8,0,0
137085,SE,DE,COPP1,COPP1,398.57,0,0
67283,GB,DE,RUBBE,CONST,395.02,0,0
22374,CH,DE,BUSIN,BUSIN,394.96,0,0
162188,WA,DE,PUBLI,COLLE,392.88,0,0
101722,LU,DE,INSUR,INSUR,391.86,0,0
28267,CN,DE,ELECT,DISTR,391.69,0,0
69606,GR,DE,HOTEL,SUPPO,391.51,0,0
8457,AU,DE,SEACO,SEACO,389.77,0,0
154128,US,DE,COMPU,COMPU,388.87,0,0
28431,CN,DE,FABRI,FABRI,387.67,0,0
110635,NL,DE,FABRI,FABRI,387.28,0,0
105416,MT,DE,COMPU,COMPU,386.02,0,0
162841,WA,DE,RUBBE,MOTO1,385.53,0,0
26595,CH,DE,SUPPO,SUPPO,384.39,0,0
94643,JP,DE,RADIO,OFFIC,383.94,0,0
22736,CH,DE,CHEM1,RESEA,380.75,0,0
59925,FR,DE,PAPER,PAPER,378.34,0,0
79638,IE,DE,COMPU,PUBLI,377.28,0,0
162789,WA,DE,RUBBE,CONST,376.85,0,0
62680,GB,DE,BASIC,BASIC,374.57,0,0
112236,NL,DE,LANDT,WHOLE,373.44,0,0
158838,WA,DE,BUSIN,MOTO1,370.06,0,0
120406,PL,DE,CEREA,FOOD5,365.21,0,0
153115,TW,DE,WHOLE,WEARI,365.21,0,0
32749,CY,DE,SEACO,SEACO,364.92,0,0
27891,CN,DE,CHEM1,RUBBE,361.68,0,0
27827,CN,DE,CHEM1,HEALT,361.2,0,0
63040,GB,DE,BUSIN,FOOD5,359.45,0,0
101459,LU,DE,FINAN,RETA1,357.11,0,0
113546,NL,DE,PIGS9,MEATP,355.29,0,0
58381,FR,DE,INSUR,INSUR,354.99,0,0
79636,IE,DE,COMPU,PRINT,353.86,0,0
63108,GB,DE,BUSIN,REALE,351.08,0,0
46096,ES,DE,BASIC,BASIC,350.73,0,0
22696,CH,DE,CHEM1,MOTO1,348.12,0,0
51701,FI,DE,COPP1,COPP1,346.57,0,0
48430,ES,DE,MACHI,MACHI,345.86,0,0
11763,BE,DE,MACHI,MOTO1,345.62,0,0
114174,NL,DE,PULP5,PAPER,345.32,0,0
63064,GB,DE,BUSIN,MACHI,345.18,0,0
151169,TW,DE,BUSIN,MOTO1,345.13,0,0
159685,WA,DE,FABRI,CONST,343.42,0,0
29870,CN,DE,OFFIC,MACHI,342.44,0,0
174859,WM,DE,CRUDE,GASDI,339.73,0,0
53665,FI,DE,PAPER,PAPER,337.82,0,0
156675,US,DE,POSTT,POSTT,334.24,0,0
79648,IE,DE,COMPU,RESEA,332.53,0,0
31282,CN,DE,TRANS,TRANS,331.67,0,0
35362,CZ,DE,HOTEL,SUPPO,327.93,0,0
63660,GB,DE,COPP1,COPP1,327.41,0,0
29940,CN,DE,OFFIC,WHOLE,326.16,0,0
5783,AT,DE,SUPPO,SUPPO,325.54,0,0
86968,IT,DE,CERAM,CONST,324.67,0,0
21775,CA,DE,SEACO,SEACO,324.42,0,0
163520,WA,DE,VEGET,FOOD5,321.99,0,0
63738,GB,DE,CRUDE,BKBPE,320.69,0,0
168181,WF,DE,CROPS,FOOD5,319.38,0,0
111792,NL,DE,INLAN,CONST,319.24,0,0
87476,IT,DE,COPP1,COPP1,317.98,0,0
90396,IT,DE,PREC1,FOUND,315.75,0,0
90127,IT,DE,PAPER,PAPER,315.51,0,0
86572,IT,DE,BASIC,MACHI,315.22,0,0
101484,LU,DE,FINAN,WHOLE,312.18,0,0
46301,ES,DE,BUSIN,BUSIN,312.17,0,0
109651,NL,DE,COMPU,COMPU,311.28,0,0
56532,FR,DE,COPP1,COPP1,310.87,0,0
1869,AT,DE,FABRI,FABRI,310.78,0,0
112223,NL,DE,LANDT,SUPPO,310.11,0,0
145843,SK,DE,MACHI,MOTO1,309.6,0,0
17562,BR,DE,CROPS,FOOD5,308.58,0,0
27789,CN,DE,CHEM1,CHEM1,307.99,0,0
1302,AT,DE,COPP1,COPP1,306.97,0,0
155250,US,DE,HOTEL,MOTO1,306.77,0,0
159486,WA,DE,CRUDE,GASDI,305.95,0,0
154411,US,DE,CRUDE,BKBPE,304.24,0,0
133317,RU,DE,CRUDE,BKBPE,303.92,0,0
80512,IE,DE,INSUR,INSUR,302.65,0,0
157444,US,DE,RUBBE,MOTO1,302.63,0,0
29419,CN,DE,MEDIC,HEALT,302.03,0,0
139044,SE,DE,MACHI,MOTO1,301.81,0,0
611,AT,DE,BUSIN,MOTO1,301.76,0,0
163218,WA,DE,SUPPO,SUPPO,300.7,0,0
153763,US,DE,BUSIN,FOOD5,300.61,0,0
110007,NL,DE,DAIRY,DAIRY,299.88,0,0
63082,GB,DE,BUSIN,OFFIC,299.86,0,0
64738,GB,DE,HOTEL,MOTO1,298.8,0,0
