trade_id,industry_imports_total,source_share,import_intensity,supplier_count,import_concentration_hhi
89146,42659.52,0.51966,0.073872,48,0.305346
89153,18961.1,0.519715,0.032834,48,0.305411
89149,17964.75,0.519722,0.031109,48,0.305418
89152,16560.6,0.519732,0.028677,48,0.305431
1873,11807.34,0.636829,0.020446,48,0.42593
75532,42659.52,0.155003,0.073872,48,0.305346
21179,29100.71,0.191308,0.050393,48,0.065801
89147,9868.01,0.519794,0.017088,45,0.305503
13675,31230.31,0.144798,0.05408,48,0.052318
14127,18137.78,0.240465,0.031409,48,0.095708
13661,17047.84,0.229299,0.029521,48,0.101354
48028,31230.31,0.123332,0.05408,48,0.052318
76752,29100.71,0.118546,0.050393,48,0.065801
81186,10274.74,0.335283,0.017792,48,0.231153
15915,10274.74,0.32833,0.017792,48,0.231153
48014,17047.84,0.195306,0.029521,48,0.101354
16882,13697.35,0.237293,0.023719,48,0.093044
1879,6933.95,0.453325,0.012007,48,0.231576
79151,42659.52,0.069443,0.073872,48,0.305346
75539,18961.1,0.155019,0.032834,48,0.305411
14088,11251.46,0.260843,0.019484,48,0.104546
75535,17964.75,0.155021,0.031109,48,0.305418
89546,18320.87,0.145845,0.031726,48,0.061542
75538,16560.6,0.155025,0.028677,48,0.305431
89148,4887.22,0.519917,0.008463,44,0.305648
16406,6411.56,0.390155,0.011103,48,0.17611
65963,42659.52,0.056061,0.073872,48,0.305346
75361,18137.78,0.127998,0.031409,48,0.095708
14061,7320.51,0.312924,0.012677,48,0.145985
16147,17196.38,0.127921,0.029778,48,0.058354
75835,27133.39,0.076872,0.046986,48,0.029755
90356,18320.87,0.113738,0.031726,48,0.061542
14423,31230.31,0.065869,0.05408,48,0.052318
15667,29100.71,0.068324,0.050393,48,0.065801
14707,27133.39,0.07292,0.046986,48,0.029755
14146,17196.38,0.113149,0.029778,48,0.058354
81148,6761.38,0.286252,0.011708,48,0.166738
86600,27133.39,0.070028,0.046986,48,0.029755
15877,6761.38,0.280316,0.011708,48,0.166738
89157,3625.31,0.520011,0.006278,43,0.305758
14465,29100.71,0.064363,0.050393,48,0.065801
89572,8211.05,0.223869,0.014219,48,0.087918
48370,18137.78,0.099995,0.031409,48,0.095708
14778,8706.48,0.208213,0.015077,48,0.067811
14540,31230.31,0.057668,0.05408,48,0.052318
81153,4499.93,0.396264,0.007792,48,0.308915
80928,18320.87,0.096646,0.031726,48,0.061542
15882,4499.93,0.388046,0.007792,48,0.308915
14153,13697.35,0.122008,0.023719,48,0.093044
75272,27133.39,0.061089,0.046986,48,0.029755
86774,5235.2,0.314825,0.009066,45,0.144769
77219,17196.38,0.093432,0.029778,48,0.058354
75323,11251.46,0.138846,0.019484,48,0.104546
76645,9238.16,0.166528,0.015997,48,0.043489
1876,4856.8,0.316299,0.00841,42,0.127439
75533,9868.01,0.155042,0.017088,45,0.305503
78491,31230.31,0.046851,0.05408,48,0.052318
79699,18320.87,0.079791,0.031726,48,0.061542
50857,6431.56,0.227079,0.011137,48,0.117836
82419,13697.35,0.106565,0.023719,48,0.093044
13984,31230.31,0.043703,0.05408,48,0.052318
13684,12601.17,0.107976,0.021821,48,0.03849
1880,18137.78,0.074104,0.031409,48,0.095708
82540,27133.39,0.0495,0.046986,48,0.029755
38639,11807.34,0.112549,0.020446,48,0.42593
79158,18961.1,0.069451,0.032834,48,0.305411
14768,7458.56,0.171142,0.012916,48,0.038806
78480,17047.84,0.074191,0.029521,48,0.101354
79154,17964.75,0.069451,0.031109,48,0.305418
32771,42659.52,0.028731,0.073872,48,0.305346
48334,11251.46,0.108469,0.019484,48,0.104546
75296,7320.51,0.166568,0.012677,48,0.145985
16645,17196.38,0.069338,0.029778,48,0.058354
89150,2284.47,0.520164,0.003956,42,0.305938
23779,6431.56,0.18435,0.011137,48,0.117836
89920,5997.59,0.195602,0.010386,48,0.096805
48036,12601.17,0.091969,0.021821,48,0.03849
79157,16560.6,0.069453,0.028677,48,0.305431
16413,9207.08,0.121095,0.015944,48,0.046436
82764,2912.28,0.381605,0.005043,48,0.169955
84705,42659.52,0.025773,0.073872,48,0.305346
8233,42659.52,0.025678,0.073872,48,0.305346
82692,8706.48,0.12569,0.015077,48,0.067811
65970,18961.1,0.056067,0.032834,48,0.305411
75380,17196.38,0.060229,0.029778,48,0.058354
78058,27133.39,0.037526,0.046986,48,0.029755
65966,17964.75,0.056068,0.031109,48,0.305418
79723,8211.05,0.122478,0.014219,48,0.087918
3427,2718.2,0.367011,0.004707,40,0.180799
14474,10274.74,0.096256,0.017792,48,0.231153
15805,31230.31,0.03128,0.05408,48,0.052318
75970,18320.87,0.053037,0.031726,48,0.061542
50191,17196.38,0.056254,0.029778,48,0.058354
78000,27133.39,0.035185,0.046986,48,0.029755
48310,7320.51,0.130126,0.012677,48,0.145985
65969,16560.6,0.056069,0.028677,48,0.305431
14555,12601.17,0.073381,0.021821,48,0.03849
50735,17196.38,0.053416,0.029778,48,0.058354
66088,3679.61,0.247545,0.006372,48,0.106278
44096,18320.87,0.049703,0.031726,48,0.061542
14144,9207.08,0.097635,0.015944,48,0.046436
59133,42659.52,0.020886,0.073872,48,0.305346
75387,13697.35,0.064944,0.023719,48,0.093044
32998,14133.69,0.060424,0.024475,48,0.020058
14436,3811.46,0.220493,0.0066,48,0.076829
65696,11807.34,0.070006,0.020446,48,0.42593
14907,3320.22,0.245866,0.00575,48,0.133587
76129,5797.95,0.139999,0.01004,48,0.04095
48388,17196.38,0.047052,0.029778,48,0.058354
79773,3320.22,0.24327,0.00575,48,0.133587
66186,18320.87,0.043983,0.031726,48,0.061542
49855,29100.71,0.027459,0.050393,48,0.065801
80278,5997.59,0.131024,0.010386,48,0.096805
50424,6411.56,0.122267,0.011103,48,0.17611
81196,9207.08,0.083467,0.015944,48,0.046436
15267,5997.59,0.127613,0.010386,48,0.096805
81078,31230.31,0.024471,0.05408,48,0.052318
75534,4887.22,0.15508,0.008463,44,0.305648
15925,9207.08,0.081736,0.015944,48,0.046436
22156,6431.56,0.116435,0.011137,48,0.117836
79331,31230.31,0.023363,0.05408,48,0.052318
76598,18137.78,0.038518,0.031409,48,0.095708
14587,29100.71,0.023994,0.050393,48,0.065801
14295,5235.2,0.133357,0.009066,45,0.144769
48395,13697.35,0.050735,0.023719,48,0.093044
79152,9868.01,0.069461,0.017088,45,0.305503
82504,3227.22,0.210237,0.005588,48,0.062544
15830,6933.95,0.09735,0.012007,48,0.231576
75993,8211.05,0.08141,0.014219,48,0.087918
54468,42659.52,0.015658,0.073872,48,0.305346
80854,29100.71,0.022675,0.050393,48,0.065801
66680,18137.78,0.034929,0.031409,48,0.095708
2126,42659.52,0.01485,0.073872,48,0.305346
81190,9299.23,0.067985,0.016103,48,0.016144
14811,14133.69,0.043863,0.024475,48,0.020058
15919,9299.23,0.066575,0.016103,48,0.016144
16609,29100.71,0.021053,0.050393,48,0.065801
81277,5373.29,0.113899,0.009305,48,0.040716
89151,1162.67,0.520492,0.002013,39,0.306326
76652,2622.31,0.22778,0.004541,47,0.102188
76646,940.63,0.621658,0.001629,38,0.44699
2974,9238.16,0.062121,0.015997,48,0.043489
13576,12601.17,0.045463,0.021821,48,0.03849
82108,17196.38,0.033159,0.029778,48,0.058354
79502,14133.69,0.040181,0.024475,48,0.020058
14676,3679.61,0.153035,0.006372,48,0.106278
75543,3625.31,0.155107,0.006278,43,0.305758
34477,6431.56,0.087383,0.011137,48,0.117836
15539,11251.46,0.049774,0.019484,48,0.104546
38645,6933.95,0.080117,0.012007,48,0.231576
14082,27133.39,0.020467,0.046986,48,0.029755
66209,8211.05,0.067513,0.014219,48,0.087918
65964,9868.01,0.056076,0.017088,45,0.305503
13705,29100.71,0.0189,0.050393,48,0.065801
14792,29100.71,0.018857,0.050393,48,0.065801
