trade_id,region1,region2,industry1,industry2,amount,total_materials_value,materials_count,unique_materials_factors,natural_resource/in_ground,materials_intensity
9048,RU,RU,PRECI,NONME,67.3,73687.0,1.0,1.0,73687.0,1094.903418
10769,RU,RU,SANDC,PULP5,49.01,66214.0,1.0,1.0,66214.0,1351.030402
9502,RU,RU,PULP5,PAPER,3914.66,44161.0,1.0,1.0,44161.0,11.280929
11110,RU,RU,STONE,NONME,45.04,40607.0,1.0,1.0,40607.0,901.576377
1292,RU,RU,CEMEN,CONST,13034.02,35532.0,1.0,1.0,35532.0,2.726097
10764,RU,RU,SANDC,POSTT,22.87,30903.0,1.0,1.0,30903.0,1351.246174
7733,RU,RU,NONME,CONST,1117.37,26201.0,1.0,1.0,26201.0,23.448813
10760,RU,RU,SANDC,PAPER,19.17,25907.0,1.0,1.0,25907.0,1351.434533
10768,RU,RU,SANDC,PUBLI,18.15,24522.0,1.0,1.0,24522.0,1351.07438
10793,RU,RU,SANDC,WHOLE,17.73,23950.0,1.0,1.0,23950.0,1350.817823
5767,RU,RU,IRONO,CEMEN,14.71,22279.0,1.0,1.0,22279.0,1514.547927
9025,RU,RU,PRECI,FABRI,18.08,19791.0,1.0,1.0,19791.0,1094.634956
10776,RU,RU,SANDC,RETA1,13.77,18605.0,1.0,1.0,18605.0,1351.125635
9010,RU,RU,PRECI,CERAM,13.4,14674.0,1.0,1.0,14674.0,1095.074627
9055,RU,RU,PRECI,PRINT,13.28,14535.0,1.0,1.0,14535.0,1094.503012
5780,RU,RU,IRONO,FABRI,8.89,13469.0,1.0,1.0,13469.0,1515.073116
8208,RU,RU,PAPER,PAPER,2008.66,13374.0,1.0,1.0,13374.0,6.65817
1002,RU,RU,BRICK,CONST,210.25,12744.0,1.0,1.0,12744.0,60.613555
10724,RU,RU,SANDC,FABRI,8.83,11926.0,1.0,1.0,11926.0,1350.622877
11133,RU,RU,STONE,SUPPO,11.81,10646.0,1.0,1.0,10646.0,901.439458
9057,RU,RU,PRECI,PULP5,9.53,10434.0,1.0,1.0,10434.0,1094.858342
1394,RU,RU,CERAM,CONST,1066.87,10428.0,1.0,1.0,10428.0,9.774387
10698,RU,RU,SANDC,BRICK,7.63,10308.0,1.0,1.0,10308.0,1350.982962
9079,RU,RU,PRECI,WOODW,8.34,9136.0,1.0,1.0,9136.0,1095.443645
4255,RU,RU,FABRI,FABRI,3744.8,8671.0,1.0,1.0,8671.0,2.315477
7499,RU,RU,NICKE,BASIC,67.22,7987.0,1.0,1.0,7987.0,118.818804
5806,RU,RU,IRONO,NONME,5.18,7852.0,1.0,1.0,7852.0,1515.830116
9049,RU,RU,PRECI,PAPER,6.93,7585.0,1.0,1.0,7585.0,1094.516595
5786,RU,RU,IRONO,GLASS,4.98,7541.0,1.0,1.0,7541.0,1514.257028
4607,RU,RU,FISHF,FISH5,8534.23,7352.0,1.0,1.0,7352.0,0.861472
1834,RU,RU,CHEMI,FOOD5,51.84,7157.0,1.0,1.0,7157.0,138.059414
