trade_id,region1,region2,industry1,industry2,amount,total_materials_value,materials_count
1231,FR,FR,BUSIN,BUSIN,100466.02,0,0
2081,FR,FR,CONST,CONST,50383.66,0,0
2498,FR,FR,DIST1,ELEC3,27411.84,0,0
1364,FR,FR,BUSIN,WHOLE,27319.22,0,0
444,FR,FR,AUXIL,INSUR,25533.41,0,0
4500,FR,FR,FINAN,REALE,21082.77,0,0
8466,FR,FR,OFFIC,OFFIC,20346.47,0,0
4431,FR,FR,FINAN,FINAN,19743.37,0,0
13162,FR,FR,WHOLE,WHOLE,19615.87,0,0
13048,FR,FR,WHOLE,CONST,18732.3,0,0
4261,FR,FR,FABRI,CONST,16467.17,0,0
7088,FR,FR,LANDT,WHOLE,16374.05,0,0
13476,FR,FR,WOODW,CONST,16218.83,0,0
1338,FR,FR,BUSIN,RESEA,16014.74,0,0
1333,FR,FR,BUSIN,REALE,14587.79,0,0
1388,FR,FR,CEMEN,CONST,14115.99,0,0
12023,FR,FR,SUPPO,WHOLE,13420.5,0,0
1339,FR,FR,BUSIN,RETA1,13072.44,0,0
1941,FR,FR,COMPU,COMPU,12808.74,0,0
10463,FR,FR,REALE,REALE,10944.27,0,0
1329,FR,FR,BUSIN,PUBLI,10814.18,0,0
10687,FR,FR,RENTI,BUSIN,10367.65,0,0
1242,FR,FR,BUSIN,COMPU,10351.55,0,0
426,FR,FR,AUXIL,FINAN,10310.05,0,0
10367,FR,FR,REALE,BUSIN,10241.55,0,0
1279,FR,FR,BUSIN,HEALT,10206.33,0,0
10340,FR,FR,RAWMI,DAIRY,10011.01,0,0
12011,FR,FR,SUPPO,SUPPO,9655.89,0,0
1337,FR,FR,BUSIN,RENTI,9646.56,0,0
10493,FR,FR,REALE,WHOLE,9434.71,0,0
9722,FR,FR,POSTT,BUSIN,9080.54,0,0
9810,FR,FR,POSTT,POSTT,7813.37,0,0
9752,FR,FR,POSTT,FINAN,7661.09,0,0
4399,FR,FR,FINAN,BUSIN,7645.56,0,0
1283,FR,FR,BUSIN,INSUR,7634.21,0,0
11901,FR,FR,SUPPO,BUSIN,7569.02,0,0
1265,FR,FR,BUSIN,FINAN,7116.18,0,0
13036,FR,FR,WHOLE,BUSIN,6502.45,0,0
13082,FR,FR,WHOLE,HOTEL,6066.73,0,0
4530,FR,FR,FINAN,WHOLE,6042.86,0,0
11912,FR,FR,SUPPO,CONST,5987.36,0,0
4450,FR,FR,FINAN,INSUR,5907.37,0,0
10300,FR,FR,RAILW,RAILW,5895.71,0,0
7064,FR,FR,LANDT,RETA1,5794.35,0,0
1220,FR,FR,BUSIN,AUXIL,5518.98,0,0
4280,FR,FR,FABRI,FABRI,5462.6,0,0
679,FR,FR,BEVER,HOTEL,5252.25,0,0
1281,FR,FR,BUSIN,HOTEL,5087.0,0,0
1334,FR,FR,BUSIN,RECRE,5069.98,0,0
4389,FR,FR,FINAN,AUXIL,5035.58,0,0
2172,FR,FR,CONST,REALE,4875.13,0,0
6051,FR,FR,HEALT,HEALT,4786.41,0,0
10819,FR,FR,RENTI,WHOLE,4614.13,0,0
9850,FR,FR,POSTT,WHOLE,4605.29,0,0
9699,FR,FR,PLAST,RUBBE,4422.13,0,0
10512,FR,FR,RECRE,BUSIN,4386.88,0,0
13137,FR,FR,WHOLE,RETA1,4340.69,0,0
3361,FR,FR,ELEC3,DISTR,4324.09,0,0
10699,FR,FR,RENTI,CONST,4304.38,0,0
2391,FR,FR,DAIRY,DAIRY,4256.59,0,0
5319,FR,FR,FOOD5,HOTEL,4253.58,0,0
6612,FR,FR,INSUR,INSUR,4230.84,0,0
8480,FR,FR,OFFIC,PUBLI,4094.02,0,0
2491,FR,FR,DIST1,DISTR,4066.03,0,0
1250,FR,FR,BUSIN,EDUCA,4005.24,0,0
10469,FR,FR,REALE,RETA1,3967.34,0,0
12688,FR,FR,TRANS,TRANS,3938.4,0,0
10396,FR,FR,REALE,FINAN,3922.14,0,0
2167,FR,FR,CONST,PUBLI,3872.01,0,0
7053,FR,FR,LANDT,PUBLI,3870.06,0,0
1932,FR,FR,COMPU,BUSIN,3844.36,0,0
1372,FR,FR,CATTL,MEATC,3823.44,0,0
12001,FR,FR,SUPPO,RETA1,3819.59,0,0
13577,FR,FR,WOODW,WOODW,3757.92,0,0
1272,FR,FR,BUSIN,FOOD5,3740.49,0,0
4506,FR,FR,FINAN,RETA1,3729.33,0,0
8440,FR,FR,OFFIC,HEALT,3721.7,0,0
2499,FR,FR,DIST1,ELEC4,3711.28,0,0
9815,FR,FR,POSTT,PUBLI,3568.7,0,0
1959,FR,FR,COMPU,FINAN,3492.51,0,0
9733,FR,FR,POSTT,COMPU,3414.5,0,0
4411,FR,FR,FINAN,CONST,3408.13,0,0
1357,FR,FR,BUSIN,TRANS,3368.23,0,0
12006,FR,FR,SUPPO,SEACO,3242.93,0,0
11951,FR,FR,SUPPO,LANDT,3227.73,0,0
12754,FR,FR,VEGET,FOOD5,3211.67,0,0
1350,FR,FR,BUSIN,SUPPO,3198.06,0,0
13155,FR,FR,WHOLE,TRANS,3145.88,0,0
8403,FR,FR,OFFIC,BUSIN,3130.11,0,0
10792,FR,FR,RENTI,RENTI,3096.94,0,0
13073,FR,FR,WHOLE,FOOD5,3093.9,0,0
1327,FR,FR,BUSIN,PRINT,3061.02,0,0
13029,FR,FR,WHOLE,BEVER,3025.71,0,0
387,FR,FR,AUXIL,AUXIL,3009.29,0,0
4495,FR,FR,FINAN,PUBLI,2957.64,0,0
12769,FR,FR,VEGET,VEGET,2947.35,0,0
1342,FR,FR,BUSIN,SALEM,2850.09,0,0
397,FR,FR,AUXIL,BUSIN,2835.08,0,0
2410,FR,FR,DAIRY,HOTEL,2821.28,0,0
6375,FR,FR,HOTEL,WHOLE,2798.26,0,0
4314,FR,FR,FABRI,MOTO1,2740.46,0,0
13093,FR,FR,WHOLE,MACHI,2720.88,0,0
2637,FR,FR,DISTR,DISTR,2705.27,0,0
13042,FR,FR,WHOLE,CHEM1,2696.45,0,0
12747,FR,FR,VEGET,BEVER,2688.3,0,0
10378,FR,FR,REALE,COMPU,2684.43,0,0
2500,FR,FR,DIST1,ELEC5,2641.56,0,0
13100,FR,FR,WHOLE,MOTO1,2639.35,0,0
10783,FR,FR,RENTI,PUBLI,2624.06,0,0
7965,FR,FR,MOTO1,MOTO1,2607.75,0,0
10341,FR,FR,RAWMI,FOOD5,2594.2,0,0
2802,FR,FR,EDUCA,HEALT,2577.73,0,0
1223,FR,FR,BUSIN,BEVER,2496.8,0,0
13051,FR,FR,WHOLE,DAIRY,2493.58,0,0
10600,FR,FR,RECRE,RECRE,2473.67,0,0
4307,FR,FR,FABRI,MACHI,2450.74,0,0
2497,FR,FR,DIST1,ELEC2,2446.5,0,0
10520,FR,FR,RECRE,COMPU,2441.94,0,0
10410,FR,FR,REALE,HEALT,2429.83,0,0
2758,FR,FR,EDUCA,BUSIN,2361.32,0,0
11945,FR,FR,SUPPO,HOTEL,2340.36,0,0
9965,FR,FR,PRINT,PRINT,2322.62,0,0
10832,FR,FR,RESEA,RESEA,2258.85,0,0
9826,FR,FR,POSTT,RETA1,2245.41,0,0
8507,FR,FR,OFFIC,WHOLE,2217.37,0,0
6250,FR,FR,HOTEL,BUSIN,2164.36,0,0
11195,FR,FR,RUBBE,MOTO1,2122.33,0,0
1291,FR,FR,BUSIN,MACHI,2082.89,0,0
9907,FR,FR,PRINT,FINAN,2033.92,0,0
10467,FR,FR,REALE,RENTI,2011.26,0,0
2173,FR,FR,CONST,RECRE,2009.76,0,0
1324,FR,FR,BUSIN,POSTT,1978.11,0,0
6351,FR,FR,HOTEL,RETA1,1966.81,0,0
10458,FR,FR,REALE,PUBLI,1949.7,0,0
10793,FR,FR,RENTI,RESEA,1940.01,0,0
5602,FR,FR,FORES,WOODW,1932.06,0,0
8668,FR,FR,OILSE,FOOD5,1929.21,0,0
10468,FR,FR,REALE,RESEA,1923.37,0,0
10415,FR,FR,REALE,INSUR,1917.21,0,0
6566,FR,FR,INSUR,BUSIN,1913.84,0,0
2049,FR,FR,COMPU,WHOLE,1909.85,0,0
13065,FR,FR,WHOLE,FABRI,1907.03,0,0
11993,FR,FR,SUPPO,RAILW,1877.5,0,0
13132,FR,FR,WHOLE,RECRE,1873.02,0,0
9860,FR,FR,POULT,MEAT1,1859.3,0,0
2088,FR,FR,CONST,EDUCA,1844.43,0,0
9872,FR,FR,PRINT,AUXIL,1817.33,0,0
1248,FR,FR,BUSIN,DIST1,1809.29,0,0
5624,FR,FR,FOUND,CONST,1799.7,0,0
1298,FR,FR,BUSIN,MOTO1,1779.24,0,0
6291,FR,FR,HOTEL,HEALT,1762.07,0,0
10359,FR,FR,REALE,AUXIL,1737.99,0,0
10412,FR,FR,REALE,HOTEL,1731.04,0,0
9356,FR,FR,PIGS9,MEATP,1694.0,0,0
1383,FR,FR,CEMEN,CEMEN,1638.83,0,0
1543,FR,FR,CEREA,RAWMI,1637.52,0,0
11327,FR,FR,SALEM,SALEM,1635.13,0,0
10719,FR,FR,RENTI,FINAN,1628.3,0,0
10733,FR,FR,RENTI,HEALT,1624.07,0,0
10738,FR,FR,RENTI,INSUR,1618.6,0,0
