trade_id,region1,region2,industry1,industry2,amount,total_employment_value,employment_count,unique_employment_factors,economic/employment,employment_intensity
1134056,FR,FR,DIST1,ELEC3,27411.84,1735.0,1.0,1.0,1735.0,0.063294
1136911,FR,FR,BUSIN,BUSIN,100466.02,1545.0,1.0,1.0,1545.0,0.015378
1134432,FR,FR,CONST,CONST,50383.66,829.0,1.0,1.0,829.0,0.016454
1136894,FR,FR,BUSIN,WHOLE,27319.22,420.0,1.0,1.0,420.0,0.015374
1131764,FR,FR,OFFIC,OFFIC,20346.47,389.0,1.0,1.0,389.0,0.019119
1128766,FR,FR,WOODW,CONST,16218.83,355.0,1.0,1.0,355.0,0.021888
1136307,FR,FR,AUXIL,INSUR,25533.41,323.0,1.0,1.0,323.0,0.01265
1127030,FR,FR,RAWMI,DAIRY,10011.01,311.0,1.0,1.0,311.0,0.031066
1131514,FR,FR,FABRI,CONST,16467.17,271.0,1.0,1.0,271.0,0.016457
1134066,FR,FR,DIST1,DISTR,4066.03,257.0,1.0,1.0,257.0,0.063207
1135371,FR,FR,LANDT,WHOLE,16374.05,253.0,1.0,1.0,253.0,0.015451
1136017,FR,FR,FINAN,REALE,21082.77,247.0,1.0,1.0,247.0,0.011716
1136910,FR,FR,BUSIN,RESEA,16014.74,246.0,1.0,1.0,246.0,0.015361
1134057,FR,FR,DIST1,ELEC4,3711.28,235.0,1.0,1.0,235.0,0.06332
1132757,FR,FR,ELEC3,DISTR,4324.09,232.0,1.0,1.0,232.0,0.053653
1136014,FR,FR,FINAN,FINAN,19743.37,231.0,1.0,1.0,231.0,0.0117
1136907,FR,FR,BUSIN,REALE,14587.79,224.0,1.0,1.0,224.0,0.015355
1130950,FR,FR,CEMEN,CONST,14115.99,218.0,1.0,1.0,218.0,0.015443
1134801,FR,FR,WHOLE,WHOLE,19615.87,205.0,1.0,1.0,205.0,0.010451
1136895,FR,FR,BUSIN,RETA1,13072.44,201.0,1.0,1.0,201.0,0.015376
1134798,FR,FR,WHOLE,CONST,18732.3,196.0,1.0,1.0,196.0,0.010463
1135703,FR,FR,SUPPO,WHOLE,13420.5,171.0,1.0,1.0,171.0,0.012742
1134058,FR,FR,DIST1,ELEC5,2641.56,167.0,1.0,1.0,167.0,0.06322
1136912,FR,FR,BUSIN,PUBLI,10814.18,166.0,1.0,1.0,166.0,0.01535
1136742,FR,FR,COMPU,COMPU,12808.74,163.0,1.0,1.0,163.0,0.012726
1136909,FR,FR,BUSIN,COMPU,10351.55,159.0,1.0,1.0,159.0,0.01536
1136914,FR,FR,BUSIN,HEALT,10206.33,157.0,1.0,1.0,157.0,0.015383
1134055,FR,FR,DIST1,ELEC2,2446.5,155.0,1.0,1.0,155.0,0.063356
1136908,FR,FR,BUSIN,RENTI,9646.56,148.0,1.0,1.0,148.0,0.015342
1133849,FR,FR,DISTR,DISTR,2705.27,135.0,1.0,1.0,135.0,0.049903
1136306,FR,FR,AUXIL,FINAN,10310.05,130.0,1.0,1.0,130.0,0.012609
1135712,FR,FR,SUPPO,SUPPO,9655.89,123.0,1.0,1.0,123.0,0.012738
1135869,FR,FR,POSTT,BUSIN,9080.54,119.0,1.0,1.0,119.0,0.013105
1136905,FR,FR,BUSIN,INSUR,7634.21,117.0,1.0,1.0,117.0,0.015326
1126974,FR,FR,CATTL,MEATC,3823.44,116.0,1.0,1.0,116.0,0.030339
1136904,FR,FR,BUSIN,FINAN,7116.18,109.0,1.0,1.0,109.0,0.015317
1128316,FR,FR,BEVER,HOTEL,5252.25,107.0,1.0,1.0,107.0,0.020372
1135861,FR,FR,POSTT,POSTT,7813.37,102.0,1.0,1.0,102.0,0.013055
1137183,FR,FR,HEALT,HEALT,4786.41,102.0,1.0,1.0,102.0,0.02131
1135862,FR,FR,POSTT,FINAN,7661.09,100.0,1.0,1.0,100.0,0.013053
1135721,FR,FR,SUPPO,BUSIN,7569.02,96.0,1.0,1.0,96.0,0.012683
1140239,FR,FR,RECRE,BUSIN,4386.88,93.0,1.0,1.0,93.0,0.0212
1136608,FR,FR,RENTI,BUSIN,10367.65,93.0,1.0,1.0,93.0,0.00897
1127944,FR,FR,DAIRY,DAIRY,4256.59,93.0,1.0,1.0,93.0,0.021848
1131488,FR,FR,FABRI,FABRI,5462.6,90.0,1.0,1.0,90.0,0.016476
1136021,FR,FR,FINAN,BUSIN,7645.56,90.0,1.0,1.0,90.0,0.011772
1135372,FR,FR,LANDT,RETA1,5794.35,89.0,1.0,1.0,89.0,0.01536
1129926,FR,FR,PLAST,RUBBE,4422.13,89.0,1.0,1.0,89.0,0.020126
1136906,FR,FR,BUSIN,AUXIL,5518.98,85.0,1.0,1.0,85.0,0.015401
1132756,FR,FR,ELEC3,TRAN1,1571.74,84.0,1.0,1.0,84.0,0.053444
1128718,FR,FR,WOODW,WOODW,3757.92,82.0,1.0,1.0,82.0,0.021821
1127033,FR,FR,RAWMI,FOOD5,2594.2,81.0,1.0,1.0,81.0,0.031223
1134449,FR,FR,CONST,REALE,4875.13,80.0,1.0,1.0,80.0,0.01641
1132741,FR,FR,ELEC3,ALUM1,1468.47,79.0,1.0,1.0,79.0,0.053797
1136896,FR,FR,BUSIN,HOTEL,5087.0,78.0,1.0,1.0,78.0,0.015333
1136936,FR,FR,BUSIN,RECRE,5069.98,78.0,1.0,1.0,78.0,0.015385
1131801,FR,FR,OFFIC,PUBLI,4094.02,78.0,1.0,1.0,78.0,0.019052
1135700,FR,FR,SUPPO,CONST,5987.36,76.0,1.0,1.0,76.0,0.012693
1135224,FR,FR,RAILW,RAILW,5895.71,74.0,1.0,1.0,74.0,0.012551
1136003,FR,FR,FINAN,WHOLE,6042.86,71.0,1.0,1.0,71.0,0.011749
1131803,FR,FR,OFFIC,HEALT,3721.7,71.0,1.0,1.0,71.0,0.019077
1132252,FR,FR,TRANS,TRANS,3938.4,70.0,1.0,1.0,70.0,0.017774
1136015,FR,FR,FINAN,INSUR,5907.37,69.0,1.0,1.0,69.0,0.01168
