trade_id,import_price_index,export_price_index,exchange_rate,price_year,currency_adjustment_factor
3129388,1.0,1.0,1.0,2024,1.0
3129389,1.0,1.0,1.0,2024,1.0
3129390,1.0,1.0,1.0,2024,1.0
3129391,1.0,1.0,1.0,2024,1.0
3129392,1.0,1.0,1.0,2024,1.0
3129393,1.0,1.0,1.0,2024,1.0
3129394,1.0,1.0,1.0,2024,1.0
3129395,1.0,1.0,1.0,2024,1.0
3129396,1.0,1.0,1.0,2024,1.0
3129397,1.0,1.0,1.0,2024,1.0
3129398,1.0,1.0,1.0,2024,1.0
3129399,1.0,1.0,1.0,2024,1.0
3129400,1.0,1.0,1.0,2024,1.0
3129401,1.0,1.0,1.0,2024,1.0
3129402,1.0,1.0,1.0,2024,1.0
3129403,1.0,1.0,1.0,2024,1.0
3129404,1.0,1.0,1.0,2024,1.0
3129405,1.0,1.0,1.0,2024,1.0
3129406,1.0,1.0,1.0,2024,1.0
3129407,1.0,1.0,1.0,2024,1.0
3129408,1.0,1.0,1.0,2024,1.0
3129409,1.0,1.0,1.0,2024,1.0
3129410,1.0,1.0,1.0,2024,1.0
3129411,1.0,1.0,1.0,2024,1.0
3129412,1.0,1.0,1.0,2024,1.0
3129413,1.0,1.0,1.0,2024,1.0
3129414,1.0,1.0,1.0,2024,1.0
3129415,1.0,1.0,1.0,2024,1.0
3129416,1.0,1.0,1.0,2024,1.0
3129417,1.0,1.0,1.0,2024,1.0
3129418,1.0,1.0,1.0,2024,1.0
3129419,1.0,1.0,1.0,2024,1.0
3129420,1.0,1.0,1.0,2024,1.0
3129421,1.0,1.0,1.0,2024,1.0
3129422,1.0,1.0,1.0,2024,1.0
3129423,1.0,1.0,1.0,2024,1.0
3129424,1.0,1.0,1.0,2024,1.0
3129425,1.0,1.0,1.0,2024,1.0
3129426,1.0,1.0,1.0,2024,1.0
3129427,1.0,1.0,1.0,2024,1.0
3129428,1.0,1.0,1.0,2024,1.0
3129429,1.0,1.0,1.0,2024,1.0
3129430,1.0,1.0,1.0,2024,1.0
3129431,1.0,1.0,1.0,2024,1.0
3129432,1.0,1.0,1.0,2024,1.0
3129433,1.0,1.0,1.0,2024,1.0
3129434,1.0,1.0,1.0,2024,1.0
3129435,1.0,1.0,1.0,2024,1.0
3129436,1.0,1.0,1.0,2024,1.0
3129437,1.0,1.0,1.0,2024,1.0
3129438,1.0,1.0,1.0,2024,1.0
3129439,1.0,1.0,1.0,2024,1.0
3129440,1.0,1.0,1.0,2024,1.0
3129441,1.0,1.0,1.0,2024,1.0
3129442,1.0,1.0,1.0,2024,1.0
3129443,1.0,1.0,1.0,2024,1.0
3129444,1.0,1.0,1.0,2024,1.0
3129445,1.0,1.0,1.0,2024,1.0
3129446,1.0,1.0,1.0,2024,1.0
3129447,1.0,1.0,1.0,2024,1.0
3129448,1.0,1.0,1.0,2024,1.0
3129449,1.0,1.0,1.0,2024,1.0
3129450,1.0,1.0,1.0,2024,1.0
3129451,1.0,1.0,1.0,2024,1.0
3129452,1.0,1.0,1.0,2024,1.0
3129453,1.0,1.0,1.0,2024,1.0
3129454,1.0,1.0,1.0,2024,1.0
3129455,1.0,1.0,1.0,2024,1.0
3129456,1.0,1.0,1.0,2024,1.0
3129457,1.0,1.0,1.0,2024,1.0
3129458,1.0,1.0,1.0,2024,1.0
3129459,1.0,1.0,1.0,2024,1.0
3129460,1.0,1.0,1.0,2024,1.0
3129461,1.0,1.0,1.0,2024,1.0
3129462,1.0,1.0,1.0,2024,1.0
3129463,1.0,1.0,1.0,2024,1.0
3129464,1.0,1.0,1.0,2024,1.0
3129465,1.0,1.0,1.0,2024,1.0
3129466,1.0,1.0,1.0,2024,1.0
3129467,1.0,1.0,1.0,2024,1.0
3129468,1.0,1.0,1.0,2024,1.0
3129469,1.0,1.0,1.0,2024,1.0
3129470,1.0,1.0,1.0,2024,1.0
3129471,1.0,1.0,1.0,2024,1.0
3129472,1.0,1.0,1.0,2024,1.0
3129473,1.0,1.0,1.0,2024,1.0
3129474,1.0,1.0,1.0,2024,1.0
3129475,1.0,1.0,1.0,2024,1.0
3129476,1.0,1.0,1.0,2024,1.0
3129477,1.0,1.0,1.0,2024,1.0
3129478,1.0,1.0,1.0,2024,1.0
3129479,1.0,1.0,1.0,2024,1.0
3129480,1.0,1.0,1.0,2024,1.0
3129481,1.0,1.0,1.0,2024,1.0
3129482,1.0,1.0,1.0,2024,1.0
3129483,1.0,1.0,1.0,2024,1.0
3129484,1.0,1.0,1.0,2024,1.0
3129485,1.0,1.0,1.0,2024,1.0
3129486,1.0,1.0,1.0,2024,1.0
3129487,1.0,1.0,1.0,2024,1.0
3129488,1.0,1.0,1.0,2024,1.0
3129489,1.0,1.0,1.0,2024,1.0
3129490,1.0,1.0,1.0,2024,1.0
3129491,1.0,1.0,1.0,2024,1.0
3129492,1.0,1.0,1.0,2024,1.0
3129493,1.0,1.0,1.0,2024,1.0
3129494,1.0,1.0,1.0,2024,1.0
3129495,1.0,1.0,1.0,2024,1.0
3129496,1.0,1.0,1.0,2024,1.0
3129497,1.0,1.0,1.0,2024,1.0
3129498,1.0,1.0,1.0,2024,1.0
3129499,1.0,1.0,1.0,2024,1.0
3129500,1.0,1.0,1.0,2024,1.0
3129501,1.0,1.0,1.0,2024,1.0
3129502,1.0,1.0,1.0,2024,1.0
3129503,1.0,1.0,1.0,2024,1.0
3129504,1.0,1.0,1.0,2024,1.0
3129505,1.0,1.0,1.0,2024,1.0
3129506,1.0,1.0,1.0,2024,1.0
3129507,1.0,1.0,1.0,2024,1.0
3129508,1.0,1.0,1.0,2024,1.0
3129509,1.0,1.0,1.0,2024,1.0
3129510,1.0,1.0,1.0,2024,1.0
3129511,1.0,1.0,1.0,2024,1.0
3129512,1.0,1.0,1.0,2024,1.0
3129513,1.0,1.0,1.0,2024,1.0
3129514,1.0,1.0,1.0,2024,1.0
3129515,1.0,1.0,1.0,2024,1.0
3129516,1.0,1.0,1.0,2024,1.0
3129517,1.0,1.0,1.0,2024,1.0
3129518,1.0,1.0,1.0,2024,1.0
3129519,1.0,1.0,1.0,2024,1.0
3129520,1.0,1.0,1.0,2024,1.0
3129521,1.0,1.0,1.0,2024,1.0
3129522,1.0,1.0,1.0,2024,1.0
3129523,1.0,1.0,1.0,2024,1.0
3129524,1.0,1.0,1.0,2024,1.0
3129525,1.0,1.0,1.0,2024,1.0
3129526,1.0,1.0,1.0,2024,1.0
3129527,1.0,1.0,1.0,2024,1.0
3129528,1.0,1.0,1.0,2024,1.0
3129529,1.0,1.0,1.0,2024,1.0
3129530,1.0,1.0,1.0,2024,1.0
3129531,1.0,1.0,1.0,2024,1.0
3129532,1.0,1.0,1.0,2024,1.0
3129533,1.0,1.0,1.0,2024,1.0
3129534,1.0,1.0,1.0,2024,1.0
3129535,1.0,1.0,1.0,2024,1.0
3129536,1.0,1.0,1.0,2024,1.0
3129537,1.0,1.0,1.0,2024,1.0
3129538,1.0,1.0,1.0,2024,1.0
3129539,1.0,1.0,1.0,2024,1.0
3129540,1.0,1.0,1.0,2024,1.0
3129541,1.0,1.0,1.0,2024,1.0
3129542,1.0,1.0,1.0,2024,1.0
3129543,1.0,1.0,1.0,2024,1.0
3129544,1.0,1.0,1.0,2024,1.0
3129545,1.0,1.0,1.0,2024,1.0
3129546,1.0,1.0,1.0,2024,1.0
3129547,1.0,1.0,1.0,2024,1.0
3129548,1.0,1.0,1.0,2024,1.0
3129549,1.0,1.0,1.0,2024,1.0
3129550,1.0,1.0,1.0,2024,1.0
3129551,1.0,1.0,1.0,2024,1.0
3129552,1.0,1.0,1.0,2024,1.0
3129553,1.0,1.0,1.0,2024,1.0
3129554,1.0,1.0,1.0,2024,1.0
3129555,1.0,1.0,1.0,2024,1.0
3129556,1.0,1.0,1.0,2024,1.0
3129557,1.0,1.0,1.0,2024,1.0
3129558,1.0,1.0,1.0,2024,1.0
3129559,1.0,1.0,1.0,2024,1.0
3129560,1.0,1.0,1.0,2024,1.0
3129561,1.0,1.0,1.0,2024,1.0
3129562,1.0,1.0,1.0,2024,1.0
3129563,1.0,1.0,1.0,2024,1.0
3129564,1.0,1.0,1.0,2024,1.0
3129565,1.0,1.0,1.0,2024,1.0
3129566,1.0,1.0,1.0,2024,1.0
3129567,1.0,1.0,1.0,2024,1.0
3129568,1.0,1.0,1.0,2024,1.0
3129569,1.0,1.0,1.0,2024,1.0
3129570,1.0,1.0,1.0,2024,1.0
3129571,1.0,1.0,1.0,2024,1.0
3129572,1.0,1.0,1.0,2024,1.0
3129573,1.0,1.0,1.0,2024,1.0
3129574,1.0,1.0,1.0,2024,1.0
3129575,1.0,1.0,1.0,2024,1.0
3129576,1.0,1.0,1.0,2024,1.0
3129577,1.0,1.0,1.0,2024,1.0
3129578,1.0,1.0,1.0,2024,1.0
3129579,1.0,1.0,1.0,2024,1.0
3129580,1.0,1.0,1.0,2024,1.0
3129581,1.0,1.0,1.0,2024,1.0
3129582,1.0,1.0,1.0,2024,1.0
3129583,1.0,1.0,1.0,2024,1.0
3129584,1.0,1.0,1.0,2024,1.0
3129585,1.0,1.0,1.0,2024,1.0
3129586,1.0,1.0,1.0,2024,1.0
3129587,1.0,1.0,1.0,2024,1.0
3129588,1.0,1.0,1.0,2024,1.0
3129589,1.0,1.0,1.0,2024,1.0
3129590,1.0,1.0,1.0,2024,1.0
3129591,1.0,1.0,1.0,2024,1.0
3129592,1.0,1.0,1.0,2024,1.0
3129593,1.0,1.0,1.0,2024,1.0
3129594,1.0,1.0,1.0,2024,1.0
3129595,1.0,1.0,1.0,2024,1.0
3129596,1.0,1.0,1.0,2024,1.0
3129597,1.0,1.0,1.0,2024,1.0
3129598,1.0,1.0,1.0,2024,1.0
3129599,1.0,1.0,1.0,2024,1.0
3129600,1.0,1.0,1.0,2024,1.0
3129601,1.0,1.0,1.0,2024,1.0
3129602,1.0,1.0,1.0,2024,1.0
3129603,1.0,1.0,1.0,2024,1.0
3129604,1.0,1.0,1.0,2024,1.0
3129605,1.0,1.0,1.0,2024,1.0
3129606,1.0,1.0,1.0,2024,1.0
3129607,1.0,1.0,1.0,2024,1.0
3129608,1.0,1.0,1.0,2024,1.0
3129609,1.0,1.0,1.0,2024,1.0
3129610,1.0,1.0,1.0,2024,1.0
3129611,1.0,1.0,1.0,2024,1.0
3129612,1.0,1.0,1.0,2024,1.0
3129613,1.0,1.0,1.0,2024,1.0
3129614,1.0,1.0,1.0,2024,1.0
3129615,1.0,1.0,1.0,2024,1.0
3129616,1.0,1.0,1.0,2024,1.0
3129617,1.0,1.0,1.0,2024,1.0
3129618,1.0,1.0,1.0,2024,1.0
3129619,1.0,1.0,1.0,2024,1.0
3129620,1.0,1.0,1.0,2024,1.0
3129621,1.0,1.0,1.0,2024,1.0
3129622,1.0,1.0,1.0,2024,1.0
3129623,1.0,1.0,1.0,2024,1.0
3129624,1.0,1.0,1.0,2024,1.0
3129625,1.0,1.0,1.0,2024,1.0
3129626,1.0,1.0,1.0,2024,1.0
3129627,1.0,1.0,1.0,2024,1.0
3129628,1.0,1.0,1.0,2024,1.0
3129629,1.0,1.0,1.0,2024,1.0
3129630,1.0,1.0,1.0,2024,1.0
3129631,1.0,1.0,1.0,2024,1.0
3129632,1.0,1.0,1.0,2024,1.0
3129633,1.0,1.0,1.0,2024,1.0
3129634,1.0,1.0,1.0,2024,1.0
3129635,1.0,1.0,1.0,2024,1.0
3129636,1.0,1.0,1.0,2024,1.0
3129637,1.0,1.0,1.0,2024,1.0
3129638,1.0,1.0,1.0,2024,1.0
3129639,1.0,1.0,1.0,2024,1.0
3129640,1.0,1.0,1.0,2024,1.0
3129641,1.0,1.0,1.0,2024,1.0
3129642,1.0,1.0,1.0,2024,1.0
3129643,1.0,1.0,1.0,2024,1.0
3129644,1.0,1.0,1.0,2024,1.0
3129645,1.0,1.0,1.0,2024,1.0
3129646,1.0,1.0,1.0,2024,1.0
3129647,1.0,1.0,1.0,2024,1.0
3129648,1.0,1.0,1.0,2024,1.0
3129649,1.0,1.0,1.0,2024,1.0
3129650,1.0,1.0,1.0,2024,1.0
3129651,1.0,1.0,1.0,2024,1.0
3129652,1.0,1.0,1.0,2024,1.0
3129653,1.0,1.0,1.0,2024,1.0
3129654,1.0,1.0,1.0,2024,1.0
3129655,1.0,1.0,1.0,2024,1.0
3129656,1.0,1.0,1.0,2024,1.0
3129657,1.0,1.0,1.0,2024,1.0
3129658,1.0,1.0,1.0,2024,1.0
3129659,1.0,1.0,1.0,2024,1.0
3129660,1.0,1.0,1.0,2024,1.0
3129661,1.0,1.0,1.0,2024,1.0
3129662,1.0,1.0,1.0,2024,1.0
3129663,1.0,1.0,1.0,2024,1.0
3129664,1.0,1.0,1.0,2024,1.0
3129665,1.0,1.0,1.0,2024,1.0
3129666,1.0,1.0,1.0,2024,1.0
3129667,1.0,1.0,1.0,2024,1.0
3129668,1.0,1.0,1.0,2024,1.0
3129669,1.0,1.0,1.0,2024,1.0
3129670,1.0,1.0,1.0,2024,1.0
3129671,1.0,1.0,1.0,2024,1.0
3129672,1.0,1.0,1.0,2024,1.0
3129673,1.0,1.0,1.0,2024,1.0
3129674,1.0,1.0,1.0,2024,1.0
3129675,1.0,1.0,1.0,2024,1.0
3129676,1.0,1.0,1.0,2024,1.0
3129677,1.0,1.0,1.0,2024,1.0
3129678,1.0,1.0,1.0,2024,1.0
3129679,1.0,1.0,1.0,2024,1.0
3129680,1.0,1.0,1.0,2024,1.0
3129681,1.0,1.0,1.0,2024,1.0
3129682,1.0,1.0,1.0,2024,1.0
3129683,1.0,1.0,1.0,2024,1.0
3129684,1.0,1.0,1.0,2024,1.0
3129685,1.0,1.0,1.0,2024,1.0
3129686,1.0,1.0,1.0,2024,1.0
3129687,1.0,1.0,1.0,2024,1.0
3129688,1.0,1.0,1.0,2024,1.0
3129689,1.0,1.0,1.0,2024,1.0
3129690,1.0,1.0,1.0,2024,1.0
3129691,1.0,1.0,1.0,2024,1.0
3129692,1.0,1.0,1.0,2024,1.0
3129693,1.0,1.0,1.0,2024,1.0
3129694,1.0,1.0,1.0,2024,1.0
3129695,1.0,1.0,1.0,2024,1.0
3129696,1.0,1.0,1.0,2024,1.0
3129697,1.0,1.0,1.0,2024,1.0
3129698,1.0,1.0,1.0,2024,1.0
3129699,1.0,1.0,1.0,2024,1.0
3129700,1.0,1.0,1.0,2024,1.0
3129701,1.0,1.0,1.0,2024,1.0
3129702,1.0,1.0,1.0,2024,1.0
3129703,1.0,1.0,1.0,2024,1.0
3129704,1.0,1.0,1.0,2024,1.0
3129705,1.0,1.0,1.0,2024,1.0
3129706,1.0,1.0,1.0,2024,1.0
3129707,1.0,1.0,1.0,2024,1.0
3129708,1.0,1.0,1.0,2024,1.0
3129709,1.0,1.0,1.0,2024,1.0
3129710,1.0,1.0,1.0,2024,1.0
3129711,1.0,1.0,1.0,2024,1.0
3129712,1.0,1.0,1.0,2024,1.0
3129713,1.0,1.0,1.0,2024,1.0
3129714,1.0,1.0,1.0,2024,1.0
3129715,1.0,1.0,1.0,2024,1.0
3129716,1.0,1.0,1.0,2024,1.0
3129717,1.0,1.0,1.0,2024,1.0
3129718,1.0,1.0,1.0,2024,1.0
3129719,1.0,1.0,1.0,2024,1.0
3129720,1.0,1.0,1.0,2024,1.0
3129721,1.0,1.0,1.0,2024,1.0
3129722,1.0,1.0,1.0,2024,1.0
3129723,1.0,1.0,1.0,2024,1.0
3129724,1.0,1.0,1.0,2024,1.0
3129725,1.0,1.0,1.0,2024,1.0
3129726,1.0,1.0,1.0,2024,1.0
3129727,1.0,1.0,1.0,2024,1.0
3129728,1.0,1.0,1.0,2024,1.0
3129729,1.0,1.0,1.0,2024,1.0
3129730,1.0,1.0,1.0,2024,1.0
3129731,1.0,1.0,1.0,2024,1.0
3129732,1.0,1.0,1.0,2024,1.0
3129733,1.0,1.0,1.0,2024,1.0
3129734,1.0,1.0,1.0,2024,1.0
3129735,1.0,1.0,1.0,2024,1.0
3129736,1.0,1.0,1.0,2024,1.0
3129737,1.0,1.0,1.0,2024,1.0
3129738,1.0,1.0,1.0,2024,1.0
3129739,1.0,1.0,1.0,2024,1.0
3129740,1.0,1.0,1.0,2024,1.0
3129741,1.0,1.0,1.0,2024,1.0
3129742,1.0,1.0,1.0,2024,1.0
3129743,1.0,1.0,1.0,2024,1.0
3129744,1.0,1.0,1.0,2024,1.0
3129745,1.0,1.0,1.0,2024,1.0
3129746,1.0,1.0,1.0,2024,1.0
3129747,1.0,1.0,1.0,2024,1.0
3129748,1.0,1.0,1.0,2024,1.0
3129749,1.0,1.0,1.0,2024,1.0
3129750,1.0,1.0,1.0,2024,1.0
3129751,1.0,1.0,1.0,2024,1.0
3129752,1.0,1.0,1.0,2024,1.0
3129753,1.0,1.0,1.0,2024,1.0
3129754,1.0,1.0,1.0,2024,1.0
3129755,1.0,1.0,1.0,2024,1.0
3129756,1.0,1.0,1.0,2024,1.0
3129757,1.0,1.0,1.0,2024,1.0
3129758,1.0,1.0,1.0,2024,1.0
3129759,1.0,1.0,1.0,2024,1.0
3129760,1.0,1.0,1.0,2024,1.0
3129761,1.0,1.0,1.0,2024,1.0
3129762,1.0,1.0,1.0,2024,1.0
3129763,1.0,1.0,1.0,2024,1.0
3129764,1.0,1.0,1.0,2024,1.0
3129765,1.0,1.0,1.0,2024,1.0
3129766,1.0,1.0,1.0,2024,1.0
3129767,1.0,1.0,1.0,2024,1.0
3129768,1.0,1.0,1.0,2024,1.0
3129769,1.0,1.0,1.0,2024,1.0
3129770,1.0,1.0,1.0,2024,1.0
3129771,1.0,1.0,1.0,2024,1.0
3129772,1.0,1.0,1.0,2024,1.0
3129773,1.0,1.0,1.0,2024,1.0
3129774,1.0,1.0,1.0,2024,1.0
3129775,1.0,1.0,1.0,2024,1.0
3129776,1.0,1.0,1.0,2024,1.0
3129777,1.0,1.0,1.0,2024,1.0
3129778,1.0,1.0,1.0,2024,1.0
3129779,1.0,1.0,1.0,2024,1.0
3129780,1.0,1.0,1.0,2024,1.0
3129781,1.0,1.0,1.0,2024,1.0
3129782,1.0,1.0,1.0,2024,1.0
3129783,1.0,1.0,1.0,2024,1.0
3129784,1.0,1.0,1.0,2024,1.0
3129785,1.0,1.0,1.0,2024,1.0
3129786,1.0,1.0,1.0,2024,1.0
3129787,1.0,1.0,1.0,2024,1.0
3129788,1.0,1.0,1.0,2024,1.0
3129789,1.0,1.0,1.0,2024,1.0
3129790,1.0,1.0,1.0,2024,1.0
3129791,1.0,1.0,1.0,2024,1.0
3129792,1.0,1.0,1.0,2024,1.0
3129793,1.0,1.0,1.0,2024,1.0
3129794,1.0,1.0,1.0,2024,1.0
3129795,1.0,1.0,1.0,2024,1.0
3129796,1.0,1.0,1.0,2024,1.0
3129797,1.0,1.0,1.0,2024,1.0
3129798,1.0,1.0,1.0,2024,1.0
3129799,1.0,1.0,1.0,2024,1.0
3129800,1.0,1.0,1.0,2024,1.0
3129801,1.0,1.0,1.0,2024,1.0
3129802,1.0,1.0,1.0,2024,1.0
3129803,1.0,1.0,1.0,2024,1.0
3129804,1.0,1.0,1.0,2024,1.0
3129805,1.0,1.0,1.0,2024,1.0
3129806,1.0,1.0,1.0,2024,1.0
3129807,1.0,1.0,1.0,2024,1.0
3129808,1.0,1.0,1.0,2024,1.0
3129809,1.0,1.0,1.0,2024,1.0
3129810,1.0,1.0,1.0,2024,1.0
3129811,1.0,1.0,1.0,2024,1.0
3129812,1.0,1.0,1.0,2024,1.0
3129813,1.0,1.0,1.0,2024,1.0
3129814,1.0,1.0,1.0,2024,1.0
3129815,1.0,1.0,1.0,2024,1.0
3129816,1.0,1.0,1.0,2024,1.0
3129817,1.0,1.0,1.0,2024,1.0
3129818,1.0,1.0,1.0,2024,1.0
3129819,1.0,1.0,1.0,2024,1.0
3129820,1.0,1.0,1.0,2024,1.0
3129821,1.0,1.0,1.0,2024,1.0
3129822,1.0,1.0,1.0,2024,1.0
3129823,1.0,1.0,1.0,2024,1.0
3129824,1.0,1.0,1.0,2024,1.0
3129825,1.0,1.0,1.0,2024,1.0
3129826,1.0,1.0,1.0,2024,1.0
3129827,1.0,1.0,1.0,2024,1.0
3129828,1.0,1.0,1.0,2024,1.0
3129829,1.0,1.0,1.0,2024,1.0
3129830,1.0,1.0,1.0,2024,1.0
3129831,1.0,1.0,1.0,2024,1.0
3129832,1.0,1.0,1.0,2024,1.0
3129833,1.0,1.0,1.0,2024,1.0
3129834,1.0,1.0,1.0,2024,1.0
3129835,1.0,1.0,1.0,2024,1.0
3129836,1.0,1.0,1.0,2024,1.0
3129837,1.0,1.0,1.0,2024,1.0
3129838,1.0,1.0,1.0,2024,1.0
3129839,1.0,1.0,1.0,2024,1.0
3129840,1.0,1.0,1.0,2024,1.0
3129841,1.0,1.0,1.0,2024,1.0
3129842,1.0,1.0,1.0,2024,1.0
3129843,1.0,1.0,1.0,2024,1.0
3129844,1.0,1.0,1.0,2024,1.0
3129845,1.0,1.0,1.0,2024,1.0
3129846,1.0,1.0,1.0,2024,1.0
3129847,1.0,1.0,1.0,2024,1.0
3129848,1.0,1.0,1.0,2024,1.0
3129849,1.0,1.0,1.0,2024,1.0
3129850,1.0,1.0,1.0,2024,1.0
3129851,1.0,1.0,1.0,2024,1.0
3129852,1.0,1.0,1.0,2024,1.0
3129853,1.0,1.0,1.0,2024,1.0
3129854,1.0,1.0,1.0,2024,1.0
3129855,1.0,1.0,1.0,2024,1.0
3129856,1.0,1.0,1.0,2024,1.0
3129857,1.0,1.0,1.0,2024,1.0
3129858,1.0,1.0,1.0,2024,1.0
3129859,1.0,1.0,1.0,2024,1.0
3129860,1.0,1.0,1.0,2024,1.0
3129861,1.0,1.0,1.0,2024,1.0
3129862,1.0,1.0,1.0,2024,1.0
3129863,1.0,1.0,1.0,2024,1.0
3129864,1.0,1.0,1.0,2024,1.0
3129865,1.0,1.0,1.0,2024,1.0
3129866,1.0,1.0,1.0,2024,1.0
3129867,1.0,1.0,1.0,2024,1.0
3129868,1.0,1.0,1.0,2024,1.0
3129869,1.0,1.0,1.0,2024,1.0
3129870,1.0,1.0,1.0,2024,1.0
3129871,1.0,1.0,1.0,2024,1.0
3129872,1.0,1.0,1.0,2024,1.0
3129873,1.0,1.0,1.0,2024,1.0
3129874,1.0,1.0,1.0,2024,1.0
3129875,1.0,1.0,1.0,2024,1.0
3129876,1.0,1.0,1.0,2024,1.0
3129877,1.0,1.0,1.0,2024,1.0
3129878,1.0,1.0,1.0,2024,1.0
3129879,1.0,1.0,1.0,2024,1.0
3129880,1.0,1.0,1.0,2024,1.0
3129881,1.0,1.0,1.0,2024,1.0
3129882,1.0,1.0,1.0,2024,1.0
3129883,1.0,1.0,1.0,2024,1.0
3129884,1.0,1.0,1.0,2024,1.0
3129885,1.0,1.0,1.0,2024,1.0
3129886,1.0,1.0,1.0,2024,1.0
3129887,1.0,1.0,1.0,2024,1.0
3129888,1.0,1.0,1.0,2024,1.0
3129889,1.0,1.0,1.0,2024,1.0
3129890,1.0,1.0,1.0,2024,1.0
3129891,1.0,1.0,1.0,2024,1.0
3129892,1.0,1.0,1.0,2024,1.0
3129893,1.0,1.0,1.0,2024,1.0
3129894,1.0,1.0,1.0,2024,1.0
3129895,1.0,1.0,1.0,2024,1.0
3129896,1.0,1.0,1.0,2024,1.0
3129897,1.0,1.0,1.0,2024,1.0
3129898,1.0,1.0,1.0,2024,1.0
3129899,1.0,1.0,1.0,2024,1.0
3129900,1.0,1.0,1.0,2024,1.0
3129901,1.0,1.0,1.0,2024,1.0
3129902,1.0,1.0,1.0,2024,1.0
3129903,1.0,1.0,1.0,2024,1.0
3129904,1.0,1.0,1.0,2024,1.0
3129905,1.0,1.0,1.0,2024,1.0
3129906,1.0,1.0,1.0,2024,1.0
3129907,1.0,1.0,1.0,2024,1.0
3129908,1.0,1.0,1.0,2024,1.0
3129909,1.0,1.0,1.0,2024,1.0
3129910,1.0,1.0,1.0,2024,1.0
3129911,1.0,1.0,1.0,2024,1.0
3129912,1.0,1.0,1.0,2024,1.0
3129913,1.0,1.0,1.0,2024,1.0
3129914,1.0,1.0,1.0,2024,1.0
3129915,1.0,1.0,1.0,2024,1.0
3129916,1.0,1.0,1.0,2024,1.0
3129917,1.0,1.0,1.0,2024,1.0
3129918,1.0,1.0,1.0,2024,1.0
3129919,1.0,1.0,1.0,2024,1.0
3129920,1.0,1.0,1.0,2024,1.0
3129921,1.0,1.0,1.0,2024,1.0
3129922,1.0,1.0,1.0,2024,1.0
3129923,1.0,1.0,1.0,2024,1.0
3129924,1.0,1.0,1.0,2024,1.0
3129925,1.0,1.0,1.0,2024,1.0
3129926,1.0,1.0,1.0,2024,1.0
3129927,1.0,1.0,1.0,2024,1.0
3129928,1.0,1.0,1.0,2024,1.0
3129929,1.0,1.0,1.0,2024,1.0
