trade_id,region1,region2,industry1,industry2,amount,total_materials_value,materials_count,unique_materials_factors,natural_resource/in_ground,materials_intensity
5088562,WM,IN,PFERT,PFERT,2325.35,40476.0,1.0,1.0,40476.0,17.406412
5087171,WM,IN,CRUDE,GASDI,38580.3,18321.0,1.0,1.0,18321.0,0.47488
5111098,WM,WA,PFERT,PADDY,887.78,15453.0,1.0,1.0,15453.0,17.406339
5070136,WM,US,PFERT,PFERT,823.27,14330.0,1.0,1.0,14330.0,17.406197
5078706,WM,CN,CHEM1,CHEM1,1404.03,13707.0,1.0,1.0,13707.0,9.762612
5111101,WM,WA,PFERT,VEGET,739.62,12874.0,1.0,1.0,12874.0,17.406236
5085897,WM,BR,PFERT,PFERT,738.27,12851.0,1.0,1.0,12851.0,17.406911
5110015,WM,WA,KEROS,AIRTR,2591.78,12362.0,1.0,1.0,12362.0,4.769695
5073876,WM,JP,CRUDE,MOTOR,24069.03,11430.0,1.0,1.0,11430.0,0.474884
5082508,WM,KR,CRUDE,GASDI,23112.15,10975.0,1.0,1.0,10975.0,0.474858
5078581,WM,CN,PFERT,VEGET,615.71,10717.0,1.0,1.0,10717.0,17.405922
5088549,WM,IN,PFERT,GASDI,610.08,10619.0,1.0,1.0,10619.0,17.405914
5078703,WM,CN,CHEM1,PLAST,1052.14,10271.0,1.0,1.0,10271.0,9.762009
5108040,WM,WA,CRUDE,KEROS,21297.17,10113.0,1.0,1.0,10113.0,0.474852
5078536,WM,CN,PLAST,RUBBE,4947.78,9909.0,1.0,1.0,9909.0,2.002716
5073374,WM,US,RESEA,PUBLI,2116.56,8701.0,1.0,1.0,8701.0,4.110916
5073880,WM,JP,CRUDE,GASDI,17459.54,8291.0,1.0,1.0,8291.0,0.474869
5088563,WM,IN,PFERT,CHEM1,466.3,8117.0,1.0,1.0,8117.0,17.407249
5087167,WM,IN,CRUDE,MOTOR,16969.45,8058.0,1.0,1.0,8058.0,0.474853
5124814,WM,WF,KEROS,AIRTR,1662.32,7929.0,1.0,1.0,7929.0,4.76984
5111163,WM,WA,PFERT,PFERT,392.47,6832.0,1.0,1.0,6832.0,17.4077
5095584,WM,AU,PFERT,ELEC1,379.92,6613.0,1.0,1.0,6613.0,17.406296
5108042,WM,WA,CRUDE,GASDI,13674.37,6494.0,1.0,1.0,6494.0,0.474903
5088531,WM,IN,PFERT,PADDY,367.02,6388.0,1.0,1.0,6388.0,17.405046
5108038,WM,WA,CRUDE,MOTOR,13063.05,6203.0,1.0,1.0,6203.0,0.474851
5085855,WM,BR,PFERT,VEGET,308.16,5364.0,1.0,1.0,5364.0,17.406542
5110244,WM,WA,GASDI,LANDT,1129.34,5284.0,1.0,1.0,5284.0,4.678839
5087174,WM,IN,CRUDE,LIQUE,10735.68,5098.0,1.0,1.0,5098.0,0.474865
5100388,WM,TR,PFERT,VEGET,292.51,5092.0,1.0,1.0,5092.0,17.407952
5112082,WM,WA,BASIC,BASIC,3466.48,5018.0,1.0,1.0,5018.0,1.447578
5082504,WM,KR,CRUDE,MOTOR,10475.7,4975.0,1.0,1.0,4975.0,0.474909
5124959,WM,WF,GASDI,CONST,1050.08,4914.0,1.0,1.0,4914.0,4.679643
5125080,WM,WF,HEAVY,FURNI,1041.32,4842.0,1.0,1.0,4842.0,4.649867
5106275,WM,ZA,PFERT,HEALT,274.67,4781.0,1.0,1.0,4781.0,17.406342
5111964,WM,WA,NONME,CONST,302.4,4779.0,1.0,1.0,4779.0,15.803571
5088545,WM,IN,PFERT,MOTOR,268.35,4671.0,1.0,1.0,4671.0,17.406372
5088534,WM,IN,PFERT,VEGET,255.4,4446.0,1.0,1.0,4446.0,17.407987
5125643,WM,WF,PFERT,CRUDE,246.95,4298.0,1.0,1.0,4298.0,17.404333
5035985,WM,FR,PRIVA,TRANS,2331.54,4287.0,1.0,1.0,4287.0,1.838699
5082506,WM,KR,CRUDE,KEROS,8930.52,4241.0,1.0,1.0,4241.0,0.474888
5074716,WM,JP,GASDI,CONST,901.25,4217.0,1.0,1.0,4217.0,4.679057
5068859,WM,US,CRUDE,MOTOR,8769.47,4164.0,1.0,1.0,4164.0,0.474829
5032737,WM,FR,PFERT,VEGET,236.29,4113.0,1.0,1.0,4113.0,17.406577
5088561,WM,IN,PFERT,NFERT,234.81,4087.0,1.0,1.0,4087.0,17.405562
5070868,WM,US,ALUM1,ALUM1,996.94,3989.0,1.0,1.0,3989.0,4.001244
5104630,WM,ID,LIQUE,MACHI,813.09,3955.0,1.0,1.0,3955.0,4.86416
5078705,WM,CN,CHEM1,PFERT,387.09,3779.0,1.0,1.0,3779.0,9.762588
5073881,WM,JP,CRUDE,HEAVY,7938.26,3770.0,1.0,1.0,3770.0,0.474915
5125627,WM,WF,PFERT,VEGET,215.68,3754.0,1.0,1.0,3754.0,17.405415
5111350,WM,WA,CHEM1,HEALT,374.04,3651.0,1.0,1.0,3651.0,9.760988
5104978,WM,ID,BASIC,CONST,2519.38,3647.0,1.0,1.0,3647.0,1.447578
5085856,WM,BR,PFERT,OILSE,209.5,3647.0,1.0,1.0,3647.0,17.408115
5111099,WM,WA,PFERT,WHEAT,201.32,3504.0,1.0,1.0,3504.0,17.405126
5078750,WM,CN,CHEM1,CONST,357.64,3491.0,1.0,1.0,3491.0,9.761212
5078678,WM,CN,CHEM1,TEXTI,351.46,3431.0,1.0,1.0,3431.0,9.762135
5082523,WM,KR,CRUDE,CHEM1,7200.32,3419.0,1.0,1.0,3419.0,0.47484
5068863,WM,US,CRUDE,GASDI,7186.2,3413.0,1.0,1.0,3413.0,0.474938
5087169,WM,IN,CRUDE,KEROS,7104.72,3374.0,1.0,1.0,3374.0,0.474896
5073878,WM,JP,CRUDE,KEROS,6929.36,3291.0,1.0,1.0,3291.0,0.474936
5125631,WM,WF,PFERT,CROPS,187.33,3261.0,1.0,1.0,3261.0,17.407783
5073307,WM,US,RESEA,CHEM1,776.09,3190.0,1.0,1.0,3190.0,4.110348
5088532,WM,IN,PFERT,WHEAT,181.94,3167.0,1.0,1.0,3167.0,17.406837
5087176,WM,IN,CRUDE,NAPHT,6648.47,3157.0,1.0,1.0,3157.0,0.474846
5126399,WM,WF,NONME,CONST,196.68,3108.0,1.0,1.0,3108.0,15.802318
5083208,WM,KR,KEROS,AIRTR,651.48,3107.0,1.0,1.0,3107.0,4.769141
5117702,WM,WL,PFERT,CEREA,173.35,3017.0,1.0,1.0,3017.0,17.404096
5125688,WM,WF,PFERT,PFERT,171.26,2981.0,1.0,1.0,2981.0,17.406283
5088552,WM,IN,PFERT,LIQUE,169.75,2955.0,1.0,1.0,2955.0,17.407953
5108043,WM,WA,CRUDE,HEAVY,6088.52,2891.0,1.0,1.0,2891.0,0.474828
5078552,WM,CN,PLAST,ELECT,1424.25,2852.0,1.0,1.0,2852.0,2.002457
5125972,WM,WF,RUBBE,CONST,1138.68,2828.0,1.0,1.0,2828.0,2.483577
5111105,WM,WA,PFERT,CROPS,157.24,2737.0,1.0,1.0,2737.0,17.406512
5111102,WM,WA,PFERT,OILSE,156.74,2728.0,1.0,1.0,2728.0,17.404619
5112089,WM,WA,BASIC,FABRI,1850.5,2679.0,1.0,1.0,2679.0,1.447717
5124966,WM,WF,GASDI,LANDT,569.32,2664.0,1.0,1.0,2664.0,4.679266
5083363,WM,KR,GASDI,CONST,564.24,2640.0,1.0,1.0,2640.0,4.67886
5100386,WM,TR,PFERT,WHEAT,146.8,2555.0,1.0,1.0,2555.0,17.404632
5068878,WM,US,CRUDE,CHEM1,5347.01,2539.0,1.0,1.0,2539.0,0.474845
5079018,WM,CN,NONME,CONST,159.16,2515.0,1.0,1.0,2515.0,15.801709
