trade_id,region1,region2,industry1,industry2,amount,total_resources_value,resources_count
34669,IT,DE,MOTO1,MOTO1,2448.81,0,0
75863,IT,JP,PRIVA,BUSIN,1690.65,0,0
34469,IT,DE,MACHI,MACHI,1644.58,0,0
50602,IT,FR,HOTEL,BUSIN,1377.88,0,0
124372,IT,US,TRANS,TRANS,1333.71,0,0
31633,IT,DE,BASIC,BASIC,1271.35,0,0
34477,IT,DE,MACHI,MOTO1,1218.49,0,0
33923,IT,DE,HOTEL,SUPPO,1076.87,0,0
1709,IT,AT,HOTEL,CONST,967.4,0,0
122545,IT,US,MOTO1,MOTO1,850.29,0,0
51330,IT,FR,MACHI,CONST,830.45,0,0
25161,IT,CN,LEATH,LEATH,815.79,0,0
42934,IT,ES,HOTEL,CONST,801.76,0,0
70348,IT,IE,REALE,COMPU,800.3,0,0
88850,IT,NL,MACHI,MACHI,792.77,0,0
25243,IT,CN,MACHI,CONST,750.86,0,0
8520,IT,BE,MOTO1,MOTO1,744.42,0,0
9239,IT,BE,REALE,CONST,729.88,0,0
7959,IT,BE,HOTEL,CONST,670.25,0,0
145245,IT,WM,BASIC,CONST,663.3,0,0
68730,IT,IE,CHEM1,CHEM1,636.52,0,0
49735,IT,FR,FABRI,CONST,616.71,0,0
25281,IT,CN,MACHI,MACHI,582.28,0,0
36324,IT,DE,RUBBE,MOTO1,574.88,0,0
52966,IT,FR,RUBBE,LEATH,568.99,0,0
36269,IT,DE,RUBBE,CONST,561.93,0,0
31670,IT,DE,BASIC,FABRI,557.02,0,0
23950,IT,CN,CHEM1,PLAST,550.56,0,0
137134,IT,WF,KEROS,AIRTR,546.19,0,0
88362,IT,NL,HOTEL,BUSIN,525.72,0,0
53473,IT,FR,TRANS,TRANS,515.88,0,0
43765,IT,ES,MOTO1,MOTO1,500.41,0,0
121807,IT,US,HOTEL,BUSIN,497.28,0,0
33071,IT,DE,FABRI,CONST,491.16,0,0
21631,IT,CH,PREC1,CONST,487.72,0,0
26782,IT,CN,TEXTI,TEXTI,483.69,0,0
81145,IT,LU,FINAN,FINAN,482.21,0,0
107578,IT,SE,HOTEL,CONST,475.11,0,0
8398,IT,BE,MACHI,MACHI,473.35,0,0
23877,IT,CN,CHEM1,CHEM1,465.52,0,0
69051,IT,IE,FINAN,COMPU,460.65,0,0
33889,IT,DE,HOTEL,MOTO1,459.31,0,0
21651,IT,CH,PREC1,FURNI,449.67,0,0
122289,IT,US,MACHI,CONST,445.02,0,0
25436,IT,CN,MOTO1,MOTO1,434.84,0,0
78177,IT,KR,MACHI,MACHI,431.33,0,0
31886,IT,DE,BUSIN,BUSIN,408.82,0,0
33127,IT,DE,FABRI,MOTO1,405.11,0,0
51372,IT,FR,MACHI,MACHI,400.92,0,0
54256,IT,GB,BUSIN,BUSIN,389.36,0,0
121440,IT,US,FOOD5,FOOD5,380.96,0,0
69615,IT,IE,INSUR,INSUR,380.52,0,0
124358,IT,US,TRANS,PUBLI,375.98,0,0
26787,IT,CN,TEXTI,WEARI,370.56,0,0
127383,IT,WA,MACHI,CONST,362.63,0,0
103122,IT,RO,TEXTI,MACHI,351.25,0,0
146365,IT,WM,FABRI,CONST,351.22,0,0
96891,IT,PL,RUBBE,CONST,350.73,0,0
19090,IT,CH,CHEM1,CHEM1,345.07,0,0
78062,IT,KR,LEATH,LEATH,344.09,0,0
51579,IT,FR,MOTO1,MOTO1,340.05,0,0
25228,IT,CN,MACHI,BITUM,339.98,0,0
142445,IT,WL,MACHI,CONST,337.13,0,0
75401,IT,JP,MOTO1,MOTO1,330.1,0,0
25289,IT,CN,MACHI,MOTO1,329.88,0,0
113869,IT,SK,MACHI,REALE,327.03,0,0
7063,IT,BE,CHEM1,WHOLE,326.3,0,0
32089,IT,DE,CERAM,CONST,324.67,0,0
25833,IT,CN,PLAST,RUBBE,321.8,0,0
48984,IT,FR,CERAM,CONST,321.28,0,0
123369,IT,US,PUBLI,OFFIC,319.76,0,0
32597,IT,DE,COPP1,COPP1,317.98,0,0
55329,IT,GB,HOTEL,BUSIN,317.12,0,0
35517,IT,DE,PREC1,FOUND,315.75,0,0
35248,IT,DE,PAPER,PAPER,315.51,0,0
31693,IT,DE,BASIC,MACHI,315.22,0,0
137436,IT,WF,MACHI,CONST,310.49,0,0
136041,IT,WF,FABRI,CONST,297.54,0,0
13242,IT,BR,BUSIN,BUSIN,295.84,0,0
18867,IT,CH,BUSIN,BUSIN,295.75,0,0
125029,IT,WA,BASIC,BASIC,291.01,0,0
36986,IT,DE,VEGET,FOOD5,288.47,0,0
51429,IT,FR,MACHI,TRANS,287.79,0,0
55830,IT,GB,MOTO1,MOTO1,282.5,0,0
129809,IT,WA,TRANS,PRIVA,281.91,0,0
93610,IT,PL,BASIC,FABRI,278.51,0,0
84729,IT,MT,TRANS,AIRTR,277.76,0,0
135229,IT,WF,BASIC,CONST,277.76,0,0
33089,IT,DE,FABRI,FABRI,277.56,0,0
48600,IT,FR,BASIC,CONST,275.91,0,0
122278,IT,US,MACHI,BUSIN,273.35,0,0
18664,IT,CH,BASIC,FABRI,272.83,0,0
25258,IT,CN,MACHI,ELECT,266.41,0,0
17319,IT,CA,MACHI,MACHI,265.23,0,0
147718,IT,WM,MACHI,PUBLI,263.26,0,0
116993,IT,TR,MOTO1,MOTO1,262.23,0,0
121233,IT,US,FABRI,CONST,261.06,0,0
144558,IT,WL,TRANS,PUBLI,260.34,0,0
132277,IT,WE,KEROS,AIRTR,260.29,0,0
69502,IT,IE,HOTEL,COMPU,259.96,0,0
52931,IT,FR,RUBBE,CONST,257.23,0,0
120937,IT,US,CHEM1,RESEA,256.23,0,0
127330,IT,WA,LEATH,WHOLE,254.31,0,0
25222,IT,CN,MACHI,BASIC,253.31,0,0
6947,IT,BE,CHEM1,CHEM1,251.4,0,0
38338,IT,DK,HOTEL,SEACO,250.94,0,0
142449,IT,WL,MACHI,CRUDE,247.82,0,0
124394,IT,US,VEGE1,FOOD5,247.8,0,0
48604,IT,FR,BASIC,FABRI,246.82,0,0
48624,IT,FR,BASIC,OFFIC,244.98,0,0
113942,IT,SK,MOTO1,MOTO1,244.64,0,0
21681,IT,CH,PREC1,PREC1,242.56,0,0
26409,IT,CN,RUBBE,CONST,238.75,0,0
51165,IT,FR,LANDT,WHOLE,232.75,0,0
65675,IT,HU,MOTO1,MOTO1,229.61,0,0
122381,IT,US,MACHI,PUBLI,227.14,0,0
145674,IT,WM,CERAM,CONST,225.97,0,0
81542,IT,LU,MACHI,FINAN,225.95,0,0
6981,IT,BE,CHEM1,HEALT,223.96,0,0
149500,IT,WM,RUBBE,CONST,222.98,0,0
135866,IT,WF,COPP1,COPP1,221.48,0,0
19655,IT,CH,FABRI,CONST,221.16,0,0
148263,IT,WM,NONME,CONST,216.45,0,0
121178,IT,US,DAIRY,DAIRY,214.68,0,0
31789,IT,DE,BEVER,HOTEL,213.82,0,0
41048,IT,ES,BASIC,BASIC,211.94,0,0
24352,IT,CN,FABRI,CONST,209.46,0,0
122039,IT,US,KEROS,AIRTR,208.18,0,0
39451,IT,DK,SEACO,SEACO,207.97,0,0
36576,IT,DE,SEACO,SEACO,206.06,0,0
121993,IT,US,INSUR,INSUR,205.72,0,0
120922,IT,US,CHEM1,PLAST,205.48,0,0
4855,IT,AU,HOTEL,BUSIN,204.94,0,0
