trade_id,factor_id,level
1,901,1548.835
1,902,0.088
1,903,0.025
2,901,8659.068
2,902,0.31
2,903,0.121
3,901,88412.019
3,902,3.163
3,903,1.234
4,901,5654.56
4,902,0.202
4,903,0.079
5,901,79181.197
5,902,2.833
5,903,1.105
6,901,69352.314
6,902,2.481
6,903,0.968
7,901,7633.765
7,902,0.273
7,903,0.107
8,901,263971.323
8,902,9.443
8,903,3.684
9,901,68866.209
9,902,2.464
9,903,0.961
10,901,63587.684
10,902,2.275
10,903,0.887
11,901,460501.88
11,902,16.474
11,903,6.427
12,901,260088.0
12,902,9.304
12,903,3.63
13,901,41446.859
13,902,1.483
13,903,0.578
14,901,32457.706
14,902,1.161
14,903,0.453
15,901,333891.703
15,902,11.945
15,903,4.66
16,901,5135.633
16,902,0.184
16,903,0.072
17,901,20540.89
17,902,0.735
17,903,0.287
18,901,153527.7
18,902,5.492
18,903,2.143
19,901,16035.614
19,902,0.574
19,903,0.224
20,901,126296.831
20,902,4.518
20,903,1.763
21,901,45975.133
21,902,1.645
21,903,0.642
22,901,37464.432
22,902,1.34
22,903,0.523
23,901,9956.616
23,902,0.356
23,903,0.139
24,901,6019.347
24,902,0.215
24,903,0.084
25,901,168404.071
25,902,6.025
25,903,2.35
26,901,46947.304
26,902,1.68
26,903,0.655
27,901,37344.704
27,902,1.336
27,903,0.521
28,901,11057.439
28,902,0.396
28,903,0.154
29,901,8082.48
29,902,0.289
29,903,0.113
30,901,40634.795
30,902,1.454
30,903,0.567
31,901,10814.892
31,902,0.387
31,903,0.151
32,901,18770.355
32,902,0.671
32,903,0.262
33,901,993828.048
33,902,35.554
33,903,13.871
34,901,5112.354
34,902,0.183
34,903,0.071
35,901,5135.563
35,902,0.184
35,903,0.072
36,901,16909.152
36,902,0.605
36,903,0.236
37,901,176506.729
37,902,6.314
37,903,2.463
38,901,12242.043
38,902,0.438
38,903,0.171
39,901,33294.474
39,902,1.191
39,903,0.465
40,901,411635.659
40,902,14.726
40,903,5.745
41,901,2468594.227
41,902,88.312
41,903,34.454
42,901,100201.778
42,902,3.585
42,903,1.399
43,901,87224.488
43,902,3.12
43,903,1.217
44,901,17318.846
44,902,0.62
44,903,0.242
45,901,14394.742
45,902,0.515
45,903,0.201
46,901,67743.803
46,902,2.423
46,903,0.945
47,901,8851.679
47,902,0.317
47,903,0.124
48,901,6141.394
48,902,0.22
