trade_id,region1,region2,industry1,industry2,amount,total_materials_value,materials_count,unique_materials_factors,natural_resource/in_ground,materials_intensity
79683,WA,AU,CRUDE,MOTOR,4838.21,5576.0,1.0,1.0,5576.0,1.152492
80295,WA,AU,GASDI,CONST,4032.95,5205.0,1.0,1.0,5205.0,1.290619
80892,WA,AU,KEROS,AIRTR,3973.84,4978.0,1.0,1.0,4978.0,1.252693
12230,CN,AU,FABRI,CONST,1830.11,4133.0,1.0,1.0,4133.0,2.258334
80606,WA,AU,HEAVY,SEACO,2942.77,3714.0,1.0,1.0,3714.0,1.262076
79677,WA,AU,CRUDE,GASDI,2897.25,3339.0,1.0,1.0,3339.0,1.152472
91775,WM,AU,PFERT,BITUM,1196.77,3023.0,1.0,1.0,3023.0,2.525966
79797,WA,AU,FABRI,CONST,1610.33,2967.0,1.0,1.0,2967.0,1.842479
84248,WA,AU,WOODW,CONST,615.25,2759.0,1.0,1.0,2759.0,4.484356
12106,CN,AU,ELECT,CONST,1021.18,2689.0,1.0,1.0,2689.0,2.633228
79680,WA,AU,CRUDE,KEROS,2291.42,2641.0,1.0,1.0,2641.0,1.15256
81644,WA,AU,MOTOR,LANDT,2020.18,2593.0,1.0,1.0,2593.0,1.283549
81612,WA,AU,MOTOR,CONST,2014.21,2586.0,1.0,1.0,2586.0,1.283878
80283,WA,AU,GASDI,BITUM,1697.12,2190.0,1.0,1.0,2190.0,1.290421
14538,CN,AU,RUBBE,REALE,1382.7,2081.0,1.0,1.0,2081.0,1.505026
78809,WA,AU,BASIC,CONST,1150.96,1969.0,1.0,1.0,1969.0,1.710746
11965,CN,AU,COPP1,COPP1,48.71,1545.0,1.0,1.0,1545.0,31.718333
79090,WA,AU,BUSIN,REALE,2731.16,1532.0,1.0,1.0,1532.0,0.560934
80339,WA,AU,GASDI,NATUR,1182.18,1526.0,1.0,1.0,1526.0,1.290836
83514,WA,AU,SUPPO,BITUM,1357.95,1479.0,1.0,1.0,1479.0,1.089142
14473,CN,AU,RUBBE,CONST,909.36,1369.0,1.0,1.0,1369.0,1.505454
