trade_id,factor_id,level
3512785,901,687709775.908
3512785,902,48648.556
3512785,903,15301.6
3512786,901,5626.599
3512786,902,0.398
3512786,903,0.125
3512787,901,17613.866
3512787,902,1.246
3512787,903,0.392
3512788,901,3248.609
3512788,902,0.23
3512788,903,0.072
3512789,901,19986.471
3512789,902,1.414
3512789,903,0.445
3512790,901,5126417.619
3512790,902,362.643
3512790,903,114.063
3512791,901,27360134.783
3512791,902,1935.455
3512791,903,608.765
3512792,901,42803945.275
3512792,902,3027.949
3512792,903,952.391
3512793,901,576575.293
3512793,902,40.787
3512793,903,12.829
3512794,901,1335666.443
3512794,902,94.485
3512794,903,29.719
3512795,901,15178891.53
3512795,902,1073.754
3512795,903,337.732
3512796,901,850122.34
3512796,902,60.138
3512796,903,18.915
3512797,901,2389511.66
3512797,902,169.034
3512797,903,53.167
3512798,901,58928.463
3512798,902,4.169
3512798,903,1.311
3512799,901,12038.638
3512799,902,0.852
3512799,903,0.268
3512800,901,8022.51
3512800,902,0.568
3512800,903,0.179
3512801,901,19564.478
3512801,902,1.384
3512801,903,0.435
3512802,901,325889.215
3512802,902,23.053
3512802,903,7.251
3512803,901,8481248.338
3512803,902,599.963
3512803,903,188.708
3512804,901,68905.074
3512804,902,4.874
3512804,903,1.533
3512805,901,3523617204.6
3512805,902,249260.511
3512805,903,78400.776
3512806,901,83076.699
3512806,902,5.877
3512806,903,1.848
3512807,901,115014.884
3512807,902,8.136
3512807,903,2.559
3512808,901,6049818.731
3512808,902,427.964
3512808,903,134.609
3512809,901,6434186.241
3512809,902,455.154
3512809,903,143.161
3512810,901,26658.966
3512810,902,1.886
3512810,903,0.593
3512811,901,2458126.602
3512811,902,173.888
3512811,903,54.694
3512812,901,19892.003
3512812,902,1.407
3512812,903,0.443
3512813,901,71180.78
3512813,902,5.035
3512813,903,1.584
3512814,901,1052286.169
3512814,902,74.439
3512814,903,23.413
3512815,901,59690.118
3512815,902,4.222
3512815,903,1.328
3512816,901,115165.344
3512816,902,8.147
3512816,903,2.562
3512817,901,2314.997
3512817,902,0.164
3512817,903,0.052
3512818,901,2399689.919
3512818,902,169.754
3512818,903,53.393
3512819,901,317588.401
3512819,902,22.466
3512819,903,7.066
3512820,901,54944.325
3512820,902,3.887
3512820,903,1.223
