trade_id,region1,region2,industry1,industry2,amount,total_employment_value,employment_count,unique_employment_factors,economic/employment,employment_intensity
3520429,KR,KR,OFFIC,OFFIC,44855.14,1114.0,1.0,1.0,1114.0,0.024836
3521015,KR,KR,MOTO1,MOTO1,43755.44,870.0,1.0,1.0,870.0,0.019883
3513916,KR,KR,FISHF,FISH5,4077.07,470.0,1.0,1.0,470.0,0.115279
3523894,KR,KR,WHOLE,WHOLE,13503.87,427.0,1.0,1.0,427.0,0.031621
3515436,KR,KR,FOOD5,HOTEL,11976.86,424.0,1.0,1.0,424.0,0.035402
3526452,KR,KR,BUSIN,BUSIN,20761.42,418.0,1.0,1.0,418.0,0.020133
3515769,KR,KR,TEXTI,TEXTI,14782.83,398.0,1.0,1.0,398.0,0.026923
3519375,KR,KR,BASIC,BASIC,20434.27,395.0,1.0,1.0,395.0,0.01933
3515358,KR,KR,FOOD5,FOOD5,10812.12,383.0,1.0,1.0,383.0,0.035423
3523891,KR,KR,WHOLE,CONST,10248.23,324.0,1.0,1.0,324.0,0.031615
3516182,KR,KR,WOODW,WOODW,7388.96,284.0,1.0,1.0,284.0,0.038436
3524032,KR,KR,RETA1,HOTEL,8157.88,260.0,1.0,1.0,260.0,0.031871
3516240,KR,KR,WOODW,CONST,6599.23,254.0,1.0,1.0,254.0,0.038489
3515642,KR,KR,FISH5,HOTEL,2284.33,245.0,1.0,1.0,245.0,0.107252
3520174,KR,KR,FABRI,CONST,12585.82,241.0,1.0,1.0,241.0,0.019149
3523896,KR,KR,WHOLE,HOTEL,7491.85,237.0,1.0,1.0,237.0,0.031634
3519382,KR,KR,BASIC,FABRI,12101.17,234.0,1.0,1.0,234.0,0.019337
3526884,KR,KR,HEALT,HEALT,7870.56,230.0,1.0,1.0,230.0,0.029223
3520298,KR,KR,MACHI,MACHI,11444.83,220.0,1.0,1.0,220.0,0.019223
3512805,KR,KR,PADDY,FOOD5,8171.15,203.0,1.0,1.0,203.0,0.024844
3528381,KR,KR,RECRE,RECRE,5569.14,199.0,1.0,1.0,199.0,0.035733
3518018,KR,KR,PLAST,RUBBE,7574.08,175.0,1.0,1.0,175.0,0.023105
3520148,KR,KR,FABRI,FABRI,8873.86,170.0,1.0,1.0,170.0,0.019157
3519410,KR,KR,BASIC,CONST,8803.95,170.0,1.0,1.0,170.0,0.01931
3523873,KR,KR,WHOLE,OFFIC,5360.32,169.0,1.0,1.0,169.0,0.031528
3526431,KR,KR,BUSIN,CONST,8312.53,167.0,1.0,1.0,167.0,0.02009
3515537,KR,KR,BEVER,HOTEL,5148.9,153.0,1.0,1.0,153.0,0.029715
3520149,KR,KR,FABRI,MACHI,7795.29,149.0,1.0,1.0,149.0,0.019114
3521259,KR,KR,FURNI,FURNI,5390.32,146.0,1.0,1.0,146.0,0.027086
3519269,KR,KR,NONME,CONST,6756.24,142.0,1.0,1.0,142.0,0.021018
3525410,KR,KR,FINAN,REALE,9750.69,142.0,1.0,1.0,142.0,0.014563
3518721,KR,KR,RUBBE,RUBBE,7144.72,141.0,1.0,1.0,141.0,0.019735
3521257,KR,KR,FURNI,MOTO1,5075.43,137.0,1.0,1.0,137.0,0.026993
3525094,KR,KR,SUPPO,WHOLE,6499.72,135.0,1.0,1.0,135.0,0.02077
3523915,KR,KR,WHOLE,HEALT,4219.16,133.0,1.0,1.0,133.0,0.031523
3526434,KR,KR,BUSIN,WHOLE,6506.2,131.0,1.0,1.0,131.0,0.020135
3523865,KR,KR,WHOLE,PREC1,3808.18,120.0,1.0,1.0,120.0,0.031511
3518761,KR,KR,RUBBE,CONST,6044.79,119.0,1.0,1.0,119.0,0.019686
3525702,KR,KR,AUXIL,INSUR,6064.77,118.0,1.0,1.0,118.0,0.019457
3523872,KR,KR,WHOLE,MACHI,3726.2,118.0,1.0,1.0,118.0,0.031668
3525407,KR,KR,FINAN,FINAN,8028.65,117.0,1.0,1.0,117.0,0.014573
3523877,KR,KR,WHOLE,MOTO1,3647.3,115.0,1.0,1.0,115.0,0.03153
3516553,KR,KR,PRINT,PRINT,5026.13,111.0,1.0,1.0,111.0,0.022085
3523912,KR,KR,WHOLE,BUSIN,3466.26,110.0,1.0,1.0,110.0,0.031734
3513972,KR,KR,FISHF,HOTEL,958.25,110.0,1.0,1.0,110.0,0.114793
3519151,KR,KR,CEMEN,CONST,5026.65,105.0,1.0,1.0,105.0,0.020889
3526445,KR,KR,BUSIN,FINAN,5093.64,102.0,1.0,1.0,102.0,0.020025
3520154,KR,KR,FABRI,MOTO1,5172.41,99.0,1.0,1.0,99.0,0.01914
3520322,KR,KR,MACHI,CONST,5160.61,99.0,1.0,1.0,99.0,0.019184
3524200,KR,KR,HOTEL,BUSIN,2481.03,96.0,1.0,1.0,96.0,0.038694
3526875,KR,KR,HEALT,INSUR,3275.72,96.0,1.0,1.0,96.0,0.029307
3512995,KR,KR,VEGET,FOOD5,3879.66,95.0,1.0,1.0,95.0,0.024487
3514264,KR,KR,NICKE,BASIC,1530.19,94.0,1.0,1.0,94.0,0.06143
3525558,KR,KR,INSUR,INSUR,5760.75,93.0,1.0,1.0,93.0,0.016144
3523825,KR,KR,WHOLE,TEXTI,2907.26,92.0,1.0,1.0,92.0,0.031645
3523851,KR,KR,WHOLE,PLAST,2922.09,92.0,1.0,1.0,92.0,0.031484
