trade_id,region1,region2,industry1,industry2,amount,total_level,factor_count,unique_factors,air_emissions,employment,land,material,water,impact_intensity
3377019,CN,WM,BASIC,CONST,6199.22,26540051432.138,7.0,7.0,26540022713.383,287.0,9382.0,18468.0,581.755,4281192.058378
3942580,RU,WM,BASIC,CONST,1895.35,10009508947.881,7.0,7.0,10009504319.55,71.0,1541.0,2912.0,104.331,5281087.370608
4912088,WE,WM,BASIC,CONST,1646.37,7496817216.312,7.0,7.0,7496812295.842,82.0,1779.0,2905.0,154.47,4553543.381082
3742976,IN,WM,BASIC,CONST,1654.48,7173789656.616,7.0,7.0,7173786104.758,159.0,863.0,2234.0,295.858,4335978.468532
4665543,WA,WM,BASIC,CONST,2274.35,4261515246.552,7.0,7.0,4261500201.647,146.0,1897.0,12716.0,285.905,1873728.866073
3376997,CN,WM,BASIC,FABRI,884.03,3784702783.45,7.0,7.0,3784698687.49,41.0,1338.0,2634.0,82.96,4281192.700983
4220920,TR,WM,BASIC,CONST,2750.02,3541427428.713,7.0,7.0,3541421543.709,66.0,1551.0,4168.0,100.004,1287782.426569
3741455,IN,WM,KEROS,AIRTR,2825.42,3350698104.949,7.0,7.0,3350694310.677,83.0,1087.0,2091.0,533.272,1185911.512253
3376455,CN,WM,RUBBE,CONST,2325.07,3163483790.991,7.0,7.0,3163471291.57,131.0,4931.0,7284.0,153.421,1360597.225456
3377638,CN,WM,FABRI,CONST,2915.82,3028988773.422,7.0,7.0,3028980753.756,151.0,2525.0,5212.0,131.666,1038811.988882
3561530,KR,WM,BASIC,CONST,1940.9,2753912799.643,7.0,7.0,2753908400.884,38.0,719.0,3561.0,80.759,1418884.434872
3376690,CN,WM,CERAM,CONST,2120.78,2598106029.795,7.0,7.0,2598097185.896,111.0,3067.0,5597.0,68.899,1225070.978506
4667084,WA,WM,ELEC1,PFERT,77.14,2523046599.06,7.0,7.0,2523046122.413,11.0,73.0,208.0,184.647,32707371.001556
3377220,CN,WM,ALUM1,ALUM1,778.24,2512765133.022,7.0,7.0,2512761684.893,34.0,678.0,2651.0,85.129,3228779.210812
3939686,RU,WM,WHEAT,FOOD5,1554.18,2134400910.961,7.0,7.0,2134360102.132,104.0,40126.0,537.0,41.829,1373329.286801
3377977,CN,WM,ELECT,CONST,2190.46,2126638535.287,7.0,7.0,2126631210.956,106.0,1946.0,5188.0,84.331,970863.898582
3376294,CN,WM,CHEM1,HEALT,1247.3,1883009091.6,7.0,7.0,1883004225.054,63.0,2231.0,2503.0,69.546,1509668.156498
3941009,RU,WM,WOODW,CONST,576.32,1773164265.026,7.0,7.0,1773148064.699,27.0,15420.0,718.0,35.327,3076700.904057
4463475,ZA,WM,BITUM,CEMEN,512.12,1756903207.755,7.0,7.0,1756901811.91,13.0,474.0,899.0,9.845,3430647.519634
3942559,RU,WM,BASIC,FABRI,270.28,1427390465.442,7.0,7.0,1427389805.564,10.0,220.0,415.0,14.878,5281154.60057
3742714,IN,WM,CERAM,CONST,882.53,1404840456.743,7.0,7.0,1404838238.231,124.0,620.0,1443.0,31.512,1591833.089802
4220695,TR,WM,CEMEN,CONST,280.02,1326028520.019,7.0,7.0,1326023196.539,10.0,157.0,5117.0,39.48,4735477.894504
3226642,JP,WM,BASIC,CONST,1247.88,1269029776.472,7.0,7.0,1269028794.891,24.0,400.0,531.0,26.581,1016948.565945
3942909,RU,WM,COPP1,COPP1,1063.63,1216540116.622,7.0,7.0,1216539096.734,38.0,498.0,443.0,40.888,1143762.508224
3376888,CN,WM,NONME,CONST,443.3,1206281223.722,7.0,7.0,1206274663.013,20.0,353.0,6160.0,27.709,2721139.688071
4021067,AU,WM,ALUM1,ALUM1,612.89,1201741168.523,7.0,7.0,1201740404.342,7.0,333.0,416.0,8.181,1960777.902271
3741321,IN,WM,MOTOR,LANDT,979.14,1170674786.857,7.0,7.0,1170673475.306,28.0,369.0,728.0,186.551,1195615.322484
